Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/10/02 12:41:04,1,38.54403,-121.74073,66.273,0.014,0.0,-69,1.313,0.667,0.368
2014/10/02 12:41:09,1,38.54405,-121.74072,80.709,0.157,0.0,-69,1.344,0.000,0.594
2014/10/02 12:41:14,1,38.54406,-121.74072,94.488,0.011,0.0,-69,1.609,0.167,0.837
2014/10/02 12:41:19,1,38.54408,-121.74072,104.987,0.013,0.0,-69,1.250,0.250,0.619
2014/10/02 12:41:24,1,38.54408,-121.74072,107.283,0.016,0.0,-69,1.311,0.250,0.623
2014/10/02 12:41:29,2,38.54408,-121.74071,113.517,0.023,0.0,-69,1.266,0.250,0.709
2014/10/02 12:41:34,2,38.54408,-121.74071,125.656,0.042,0.0,-69,1.128,0.000,0.577
2014/10/02 12:41:39,2,38.54408,-121.74071,125.000,0.072,0.0,-71,1.023,0.417,0.944
2014/10/02 12:41:44,2,38.54407,-121.74071,123.688,0.185,0.0,-71,0.897,0.250,0.349
2014/10/02 12:41:49,2,38.54406,-121.74071,112.533,0.124,0.0,-71,0.456,0.083,0.581
2014/10/02 12:41:54,2,38.54405,-121.74071,106.627,0.266,0.0,-71,1.121,0.208,0.530
2014/10/02 12:41:59,2,38.54405,-121.74072,102.690,0.113,0.0,-71,0.827,0.000,0.722
2014/10/02 12:42:04,2,38.54407,-121.74072,101.706,1.286,0.0,-71,1.542,0.250,0.424
2014/10/02 12:42:09,2,38.54407,-121.74074,93.832,0.897,0.0,-71,1.577,0.208,0.329
2014/10/02 12:42:14,2,38.54407,-121.74076,86.942,0.968,0.0,-71,1.506,0.375,0.665
2014/10/02 12:42:19,1,38.54404,-121.74076,75.131,0.154,0.0,-71,1.128,0.333,0.597
2014/10/02 12:42:24,1,38.54405,-121.74065,74.803,8.444,0.0,-71,1.308,0.500,0.394
2014/10/02 12:42:30,2,38.54408,-121.74044,68.241,5.727,0.0,-71,1.083,0.417,0.561
2014/10/02 12:42:35,2,38.54410,-121.74034,70.538,1.366,0.0,-71,1.154,0.375,0.592
2014/10/02 12:42:40,2,38.54410,-121.74033,89.239,0.912,0.0,-69,1.093,0.208,0.588
2014/10/02 12:42:45,2,38.54411,-121.74030,104.987,0.114,0.0,-69,1.225,0.000,0.493
2014/10/02 12:42:50,2,38.54411,-121.74030,109.908,0.404,0.0,-69,1.837,0.250,0.288
2014/10/02 12:42:55,2,38.54414,-121.74024,129.921,4.995,0.0,-69,1.247,0.250,0.416
2014/10/02 12:43:00,2,38.54436,-121.74023,127.297,16.050,0.0,-69,1.198,0.250,0.418
2014/10/02 12:43:05,2,38.54456,-121.74029,121.391,5.447,0.0,-69,1.096,0.250,0.746
2014/10/02 12:43:10,2,38.54461,-121.74029,111.877,0.026,0.0,-65,1.372,0.458,0.598
