Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/09/26 10:18:09,1,38.01231,-122.08987,90.879,66.731,0.0,-75,0.000,0.000,0.550
2014/09/26 10:18:14,1,38.01125,-122.08886,86.942,67.124,0.0,-75,0.000,0.542,2.358
2014/09/26 10:18:19,1,38.01105,-122.08866,86.614,66.526,0.0,-75,0.000,0.250,0.879
2014/09/26 10:18:24,1,38.01105,-122.08866,86.614,66.526,0.0,-71,0.000,0.000,0.000
2014/09/26 10:18:29,1,38.00795,-122.08526,126.312,71.768,0.0,-71,0.000,0.333,5.486
2014/09/26 10:18:34,1,38.00795,-122.08526,126.312,71.768,0.0,-71,0.000,0.250,3.016
2014/09/26 10:18:39,1,38.00795,-122.08526,126.312,71.768,0.0,-71,0.000,0.000,2.614
2014/09/26 10:18:44,1,38.00795,-122.08526,126.312,71.768,0.0,-71,0.000,0.000,0.000
2014/09/26 10:18:49,1,38.00371,-122.08047,261.155,69.465,0.0,-71,0.000,0.167,6.274
2014/09/26 10:18:54,1,38.00268,-122.07936,271.325,66.740,0.0,-67,0.003,0.667,0.490
2014/09/26 10:18:59,1,38.00165,-122.07825,252.953,65.196,0.0,-67,0.152,0.000,2.626
2014/09/26 10:19:04,1,38.00063,-122.07720,207.677,64.508,0.0,-67,0.267,0.458,2.182
2014/09/26 10:19:09,1,37.99963,-122.07614,164.370,65.591,0.0,-67,0.000,0.167,0.000
2014/09/26 10:19:14,1,37.99866,-122.07496,144.357,66.960,0.0,-67,0.000,0.000,0.000
2014/09/26 10:19:19,1,37.99772,-122.07375,126.312,66.471,0.0,-67,0.000,0.083,0.000
2014/09/26 10:19:24,1,37.99679,-122.07255,108.924,65.944,0.0,-67,0.000,0.708,0.378
2014/09/26 10:19:29,1,37.99618,-122.07183,93.832,67.007,0.0,-67,0.000,0.792,1.107
2014/09/26 10:19:34,1,37.99474,-122.07017,58.727,67.845,0.0,-67,0.003,0.000,0.226
2014/09/26 10:19:39,1,37.99363,-122.06917,40.026,67.257,0.0,-67,0.189,0.000,1.875
2014/09/26 10:19:44,1,37.99250,-122.06836,48.556,65.274,0.0,-67,0.000,0.000,0.000
2014/09/26 10:19:49,1,37.99122,-122.06787,61.352,66.093,0.0,-67,0.000,0.042,0.227
2014/09/26 10:19:54,1,37.98985,-122.06754,26.247,67.367,0.0,-67,0.000,0.792,0.411
2014/09/26 10:19:59,1,37.98849,-122.06727,30.512,67.899,0.0,-67,0.003,0.000,0.471
2014/09/26 10:20:04,1,37.98712,-122.06700,39.042,68.879,0.0,-67,0.175,0.583,0.983
2014/09/26 10:20:09,1,37.98573,-122.06673,49.869,69.730,0.0,-67,0.000,0.292,0.265
2014/09/26 10:20:14,1,37.98433,-122.06644,69.226,70.829,0.0,-67,0.000,0.625,0.567
2014/09/26 10:20:19,1,37.98294,-122.06615,80.709,70.074,0.0,-67,0.003,1.083,0.631
2014/09/26 10:20:24,1,37.98155,-122.06587,89.567,69.912,0.0,-67,0.433,0.917,1.246
2014/09/26 10:20:29,1,37.98015,-122.06560,87.598,70.285,0.0,-69,0.000,0.000,2.498
2014/09/26 10:20:34,1,37.97875,-122.06528,86.286,71.245,0.0,-69,0.231,0.167,1.874
2014/09/26 10:20:39,1,37.97735,-122.06478,78.412,72.266,0.0,-69,0.409,0.375,0.431
2014/09/26 10:20:44,1,37.97603,-122.06414,80.709,70.014,0.0,-69,0.264,0.000,0.511
2014/09/26 10:20:49,1,37.97479,-122.06331,69.554,69.331,0.0,-69,0.273,0.625,0.905
2014/09/26 10:20:54,1,37.97361,-122.06237,72.178,70.091,0.0,-69,0.375,0.667,0.862
2014/09/26 10:20:59,1,37.97243,-122.06139,76.772,70.001,0.0,-55,0.396,0.542,1.084
2014/09/26 10:21:04,1,37.97126,-122.06042,83.661,69.430,0.0,-55,0.281,0.417,0.522
2014/09/26 10:21:09,1,37.97010,-122.05945,87.270,69.200,0.0,-55,0.659,0.875,0.353
2014/09/26 10:21:14,1,37.96895,-122.05849,91.535,69.116,0.0,-55,0.690,1.000,0.610
2014/09/26 10:21:19,1,37.96778,-122.05753,94.160,69.378,0.0,-55,0.737,1.250,0.378
2014/09/26 10:21:24,1,37.96659,-122.05658,97.769,69.284,0.0,-55,0.823,0.000,0.845
2014/09/26 10:21:29,1,37.96541,-122.05572,105.643,69.039,0.0,-55,0.398,0.000,1.314
2014/09/26 10:21:34,1,37.96414,-122.05494,98.753,70.397,0.0,-61,0.279,0.000,0.262
2014/09/26 10:21:39,1,37.96283,-122.05424,97.113,71.348,0.0,-61,0.579,0.042,0.579
2014/09/26 10:21:44,1,37.96151,-122.05356,95.472,71.511,0.0,-61,0.568,0.583,0.497
2014/09/26 10:21:49,1,37.96022,-122.05293,92.192,69.136,0.0,-61,0.529,0.750,0.386
2014/09/26 10:21:54,1,37.95890,-122.05255,91.207,66.787,0.0,-61,0.470,1.167,0.378
2014/09/26 10:21:59,1,37.95755,-122.05272,85.958,66.578,0.0,-61,0.313,0.625,1.970
2014/09/26 10:22:04,1,37.95628,-122.05324,83.990,66.073,0.0,-77,0.670,0.667,0.489
2014/09/26 10:22:09,1,37.95502,-122.05386,82.349,66.351,0.0,-77,0.556,1.250,0.325
2014/09/26 10:22:14,1,37.95375,-122.05451,76.444,67.873,0.0,-77,0.368,1.042,0.410
2014/09/26 10:22:19,1,37.95245,-122.05514,68.898,68.871,0.0,-77,0.459,1.292,0.390
2014/09/26 10:22:24,1,37.95113,-122.05575,56.102,69.777,0.0,-77,0.510,1.292,0.299
2014/09/26 10:22:29,1,37.94980,-122.05636,44.291,69.797,0.0,-77,0.882,1.292,0.389
2014/09/26 10:22:34,1,37.94847,-122.05698,33.793,70.644,0.0,-63,0.981,0.000,0.305
2014/09/26 10:22:39,1,37.94712,-122.05757,34.121,70.736,0.0,-63,1.327,0.000,0.246
2014/09/26 10:22:44,1,37.94579,-122.05815,41.995,69.816,0.0,-63,1.102,0.042,0.382
2014/09/26 10:22:49,1,37.94448,-122.05873,42.979,68.618,0.0,-63,1.102,1.083,0.698
2014/09/26 10:22:54,1,37.94319,-122.05933,40.026,68.143,0.0,-63,0.769,0.375,0.959
2014/09/26 10:22:59,1,37.94188,-122.05990,38.714,68.894,0.0,-63,0.795,0.750,0.395
2014/09/26 10:23:04,1,37.94053,-122.06033,44.619,69.143,0.0,-51,0.734,1.000,1.262
2014/09/26 10:23:09,1,37.93916,-122.06057,43.963,68.527,0.0,-51,1.231,0.958,0.549
2014/09/26 10:23:14,1,37.93773,-122.06055,43.963,70.768,0.0,-51,0.731,0.875,0.366
2014/09/26 10:23:19,1,37.93632,-122.06051,48.228,70.017,0.0,-51,0.888,1.000,0.327
2014/09/26 10:23:24,1,37.93493,-122.06045,52.165,69.192,0.0,-51,1.208,1.083,0.362
2014/09/26 10:23:29,1,37.93356,-122.06044,58.727,68.235,0.0,-51,1.301,0.917,0.393
2014/09/26 10:23:34,1,37.93220,-122.06046,68.241,67.074,0.0,-51,0.763,0.000,0.746
2014/09/26 10:23:39,1,37.93088,-122.06050,80.709,66.404,0.0,-55,0.635,0.625,0.242
2014/09/26 10:23:44,1,37.92955,-122.06058,94.488,65.847,0.0,-55,0.436,0.917,0.411
2014/09/26 10:23:49,1,37.92822,-122.06070,105.315,66.760,0.0,-55,0.714,0.746,0.238
2014/09/26 10:23:54,1,37.92685,-122.06086,104.003,65.715,0.0,-55,0.486,0.000,0.279
2014/09/26 10:23:59,1,37.92541,-122.06103,94.816,68.231,0.0,-55,0.560,0.042,0.771
2014/09/26 10:24:04,1,37.92406,-122.06124,105.971,68.385,0.0,-55,0.539,0.750,0.299
2014/09/26 10:24:09,1,37.92279,-122.06157,114.501,68.591,0.0,-65,0.268,1.000,0.762
2014/09/26 10:24:14,1,37.92156,-122.06198,115.486,65.816,0.0,-65,0.409,0.583,0.379
2014/09/26 10:24:19,1,37.92035,-122.06247,120.079,65.387,0.0,-65,0.209,1.208,0.326
2014/09/26 10:24:24,1,37.91917,-122.06305,116.798,64.539,0.0,-65,0.428,1.333,0.363
2014/09/26 10:24:29,1,37.91803,-122.06374,118.110,64.290,0.0,-65,0.336,0.000,0.302
2014/09/26 10:24:34,1,37.91700,-122.06470,127.625,63.837,0.0,-65,0.630,1.292,0.543
2014/09/26 10:24:39,1,37.91602,-122.06568,137.795,63.147,0.0,-61,0.000,1.083,0.374
2014/09/26 10:24:44,1,37.91495,-122.06650,145.013,62.596,0.0,-61,0.816,0.667,0.982
2014/09/26 10:24:49,1,37.91375,-122.06698,155.184,63.055,0.0,-61,0.497,0.375,0.894
2014/09/26 10:24:54,1,37.91256,-122.06738,168.307,61.311,0.0,-61,0.382,0.417,0.498
2014/09/26 10:24:59,1,37.91142,-122.06779,176.837,59.144,0.0,-61,0.279,0.667,0.315
2014/09/26 10:25:04,1,37.91025,-122.06822,186.024,61.289,0.0,-61,0.156,0.625,1.161
2014/09/26 10:25:09,1,37.90907,-122.06868,194.554,61.367,0.0,-71,0.370,0.000,0.488
2014/09/26 10:25:14,1,37.90789,-122.06913,199.475,61.774,0.0,-71,0.729,0.000,0.254
2014/09/26 10:25:19,1,37.90667,-122.06959,206.693,63.675,0.0,-71,0.952,0.042,0.242
2014/09/26 10:25:24,1,37.90539,-122.07000,213.583,66.529,0.0,-71,0.391,0.000,0.423
2014/09/26 10:25:29,1,37.90410,-122.07031,220.472,64.558,0.0,-71,0.351,0.500,0.982
2014/09/26 10:25:34,1,37.90284,-122.07058,224.409,63.750,0.0,-71,0.290,0.333,0.720
2014/09/26 10:25:39,1,37.90156,-122.07084,230.971,64.618,0.0,-71,0.371,0.583,0.742
2014/09/26 10:25:44,1,37.90029,-122.07112,242.782,63.971,0.0,-69,0.260,0.625,0.542
2014/09/26 10:25:50,1,37.89904,-122.07140,254.921,62.757,0.0,-69,0.346,0.792,1.118
2014/09/26 10:25:55,1,37.89788,-122.07201,267.388,62.457,0.0,-69,0.257,0.167,1.449
2014/09/26 10:26:00,1,37.89694,-122.07311,276.903,63.787,0.0,-69,0.727,0.625,0.422
2014/09/26 10:26:05,1,37.89630,-122.07450,284.777,64.379,0.0,-69,0.519,1.208,0.261
2014/09/26 10:26:10,1,37.89623,-122.07609,292.979,62.013,0.0,-69,0.392,0.000,0.490
2014/09/26 10:26:15,1,37.89647,-122.07767,302.165,64.121,0.0,-51,0.749,1.292,0.486
2014/09/26 10:26:20,1,37.89689,-122.07921,308.071,63.966,0.0,-51,0.534,0.833,0.250
2014/09/26 10:26:25,1,37.89732,-122.08075,318.241,64.280,0.0,-51,0.447,0.958,0.264
2014/09/26 10:26:30,1,37.89774,-122.08232,335.630,65.653,0.0,-51,0.807,1.167,0.453
