Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/10/01 13:15:44,1,37.79632,-122.26850,-5.906,16.234,0.0,-61,0.167,0.125,2.587
2014/10/01 13:15:49,1,37.79649,-122.26916,20.013,25.559,0.0,-61,0.369,0.083,1.664
2014/10/01 13:15:54,1,37.79669,-122.26970,-7.546,20.161,0.0,-59,0.343,0.083,1.707
2014/10/01 13:15:59,1,37.79687,-122.27024,-8.858,24.420,0.0,-59,0.429,0.125,0.795
2014/10/01 13:16:04,1,37.79709,-122.27087,-6.562,29.574,0.0,-59,0.926,0.375,0.607
2014/10/01 13:16:09,1,37.79737,-122.27164,-5.577,34.390,0.0,-59,0.615,0.000,1.109
2014/10/01 13:16:14,1,37.79766,-122.27242,10.171,33.357,0.0,-59,0.536,0.208,1.284
2014/10/01 13:16:19,1,37.79794,-122.27319,13.451,36.078,0.0,-59,1.016,0.292,0.916
2014/10/01 13:16:24,1,37.79827,-122.27410,13.123,41.851,0.0,-51,0.327,0.000,1.542
2014/10/01 13:16:29,1,37.79867,-122.27514,11.811,48.551,0.0,-51,0.138,0.000,5.002
2014/10/01 13:16:34,1,37.79912,-122.27630,9.843,52.253,0.0,-51,0.359,0.125,1.786
2014/10/01 13:16:39,1,37.79959,-122.27751,9.186,54.492,0.0,-51,0.558,0.167,3.300
2014/10/01 13:16:44,1,37.80009,-122.27876,8.858,55.734,0.0,-51,0.749,0.167,0.357
2014/10/01 13:16:49,1,37.80060,-122.28008,12.467,60.263,0.0,-51,0.610,0.250,1.218
2014/10/01 13:16:54,1,37.80111,-122.28139,4.265,59.048,0.0,-61,0.359,0.000,2.190
2014/10/01 13:16:59,1,37.80165,-122.28273,1.969,60.209,0.0,-61,0.952,0.167,0.365
2014/10/01 13:17:04,1,37.80220,-122.28405,9.514,55.900,0.0,-61,0.948,0.208,0.524
2014/10/01 13:17:09,1,37.80261,-122.28535,13.123,55.240,0.0,-61,1.635,0.542,0.421
2014/10/01 13:17:14,1,37.80288,-122.28667,23.622,52.381,0.0,-61,1.936,0.500,0.440
2014/10/01 13:17:19,1,37.80302,-122.28798,29.528,51.674,0.0,-61,1.901,0.375,0.241
