Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/09/19 10:52:24,6.5,37.79584,-122.26721,-8.530,8.025,0.0,-81,0.933,1.875,0.420
2014/09/19 10:52:29,2.74,37.79588,-122.26721,17.388,2.492,0.0,-81,1.088,1.833,0.448
2014/09/19 10:52:34,2.51,37.79590,-122.26720,51.509,0.212,0.0,-71,1.178,1.792,0.456
2014/09/19 10:52:39,2.5,37.79595,-122.26730,53.150,9.467,0.0,-71,1.599,1.750,0.341
2014/09/19 10:52:44,2.5,37.79608,-122.26761,52.493,17.019,0.0,-71,1.218,1.042,0.410
2014/09/19 10:52:49,2.5,37.79623,-122.26809,40.682,23.098,0.0,-71,0.708,1.708,0.421
2014/09/19 10:52:54,2.5,37.79641,-122.26869,25.919,26.822,0.0,-71,1.192,0.000,0.831
2014/09/19 10:52:59,2.5,37.79664,-122.26937,37.073,31.535,0.0,-71,0.623,0.833,1.273
2014/09/19 10:53:04,2.5,37.79691,-122.27014,54.134,33.499,0.0,-79,0.378,0.708,0.000
2014/09/19 10:53:09,2.5,37.79719,-122.27093,62.992,35.889,0.0,-79,0.229,0.292,3.658
2014/09/19 10:53:14,2.5,37.79752,-122.27185,66.273,43.319,0.0,-79,0.000,0.000,1.577
2014/09/19 10:53:19,2.5,37.79789,-122.27287,66.273,42.549,0.0,-79,0.000,0.000,0.000
2014/09/19 10:53:24,2.32,37.79826,-122.27386,68.898,46.041,0.0,-79,0.000,0.000,0.000
2014/09/19 10:53:29,2.32,37.79870,-122.27504,69.226,55.471,0.0,-79,0.000,0.000,0.000
2014/09/19 10:53:34,2.32,37.79921,-122.27638,69.226,61.408,0.0,-79,0.000,0.000,0.223
2014/09/19 10:53:39,2.33,37.79976,-122.27778,68.898,61.474,0.0,-51,0.130,0.125,0.246
2014/09/19 10:53:44,2.33,37.80031,-122.27917,68.898,62.357,0.0,-51,0.000,0.000,0.000
2014/09/19 10:53:49,2.33,37.80089,-122.28062,65.617,62.765,0.0,-51,0.000,0.000,0.000
2014/09/19 10:53:54,2.33,37.80141,-122.28194,69.226,56.613,0.0,-51,0.000,0.000,0.782
2014/09/19 10:53:59,2.33,37.80193,-122.28317,78.740,54.072,0.0,-51,0.000,0.000,0.222
2014/09/19 10:54:04,2.21,37.80240,-122.28440,87.927,54.271,0.0,-51,0.006,0.000,1.017
2014/09/19 10:54:09,2.21,37.80275,-122.28568,93.504,53.121,0.0,-53,0.092,0.000,1.086
2014/09/19 10:54:14,2.21,37.80298,-122.28698,99.081,51.569,0.0,-53,0.408,0.000,4.750
2014/09/19 10:54:19,2.21,37.80308,-122.28828,100.394,51.121,0.0,-53,0.000,0.000,0.000
2014/09/19 10:54:24,2.46,37.80307,-122.28959,97.769,51.826,0.0,-53,0.000,0.000,6.521
2014/09/19 10:54:29,2.46,37.80293,-122.29091,89.895,52.257,0.0,-53,0.000,0.000,0.185
2014/09/19 10:54:34,2.47,37.80272,-122.29222,77.428,52.179,0.0,-53,0.000,0.042,0.901
2014/09/19 10:54:39,2.47,37.80251,-122.29350,65.945,50.815,0.0,-69,0.000,0.083,3.114
