Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/09/18 15:41:37,13.97,37.79523,-122.26657,-60.367,7.538,0.0,-79,0.048,0.042,0.572
2014/09/18 15:41:42,13.87,37.79526,-122.26649,-53.806,1.853,0.0,-79,0.400,0.042,1.598
2014/09/18 15:41:47,13.83,37.79527,-122.26649,-61.024,2.331,0.0,-79,1.498,1.625,0.268
2014/09/18 15:41:52,13.69,37.79521,-122.26651,11.483,1.519,0.0,-79,1.968,0.958,0.376
2014/09/18 15:41:57,13.57,37.79508,-122.26653,3.281,3.269,0.0,-79,1.843,0.583,0.347
2014/09/18 15:42:02,2.8,37.79539,-122.26632,-9.186,13.985,0.0,-79,1.852,0.333,0.403
2014/09/18 15:42:07,1.59,37.79576,-122.26619,7.546,23.731,0.0,-87,0.000,0.000,0.517
2014/09/18 15:42:12,1.59,37.79612,-122.26609,12.467,7.975,0.0,-87,2.144,0.792,0.527
2014/09/18 15:42:17,1.59,37.79613,-122.26604,4.593,0.014,0.0,-87,1.288,0.375,1.152
2014/09/18 15:42:22,1.59,37.79615,-122.26605,10.499,0.119,0.0,-87,0.602,0.292,1.156
2014/09/18 15:42:27,1.59,37.79615,-122.26602,11.483,0.096,0.0,-87,0.571,0.000,2.416
2014/09/18 15:42:32,2.72,37.79615,-122.26601,12.467,0.042,0.0,-87,0.132,0.333,0.729
2014/09/18 15:42:37,2.72,37.79615,-122.26602,14.108,0.021,0.0,-93,0.782,0.208,0.941
2014/09/18 15:42:42,2.71,37.79615,-122.26602,15.748,0.334,0.0,-93,0.718,0.000,0.918
2014/09/18 15:42:47,2.71,37.79631,-122.26594,8.530,16.300,0.0,-93,0.702,0.083,2.895
2014/09/18 15:42:52,2.78,37.79666,-122.26574,5.906,17.899,0.0,-93,0.848,0.000,0.521
2014/09/18 15:42:57,2.44,37.79682,-122.26563,8.202,0.261,0.0,-93,0.587,0.125,0.625
2014/09/18 15:43:02,2.54,37.79682,-122.26563,10.827,0.039,0.0,-93,2.187,0.917,0.211
2014/09/18 15:43:07,2.31,37.79683,-122.26563,12.467,1.183,0.0,-93,3.080,1.000,0.349
2014/09/18 15:43:12,2.31,37.79691,-122.26559,13.451,7.174,0.0,-87,2.365,0.417,0.177
2014/09/18 15:43:17,2.41,37.79706,-122.26586,18.373,19.557,0.0,-87,2.753,0.583,0.240
2014/09/18 15:43:22,2.41,37.79724,-122.26632,22.638,18.802,0.0,-87,2.577,0.458,0.309
2014/09/18 15:43:27,2.4,37.79733,-122.26666,24.606,12.349,0.0,-87,3.118,0.458,0.204
2014/09/18 15:43:32,2.31,37.79706,-122.26684,24.934,17.457,0.0,-87,1.978,0.000,0.562
2014/09/18 15:43:37,2.31,37.79693,-122.26693,26.247,0.076,0.0,-87,2.542,0.458,0.197
2014/09/18 15:43:42,2.31,37.79694,-122.26692,32.152,0.052,0.0,-79,3.346,0.333,0.161
2014/09/18 15:43:47,2.31,37.79695,-122.26692,37.402,0.069,0.0,-79,3.673,1.083,0.237
2014/09/18 15:43:52,2.31,37.79695,-122.26692,42.979,0.034,0.0,-79,3.898,1.000,0.228
2014/09/18 15:43:57,2.31,37.79694,-122.26693,45.604,4.016,0.0,-79,3.750,0.750,0.203
2014/09/18 15:44:02,2.31,37.79671,-122.26707,44.948,15.327,0.0,-79,2.926,0.000,0.293
2014/09/18 15:44:07,2.42,37.79646,-122.26723,41.667,10.903,0.0,-79,1.871,0.458,0.470
2014/09/18 15:44:12,2.86,37.79625,-122.26736,39.042,10.670,0.0,-87,1.555,1.458,0.227
2014/09/18 15:44:17,2.31,37.79620,-122.26740,35.761,0.027,0.0,-87,3.096,1.250,0.281
2014/09/18 15:44:22,2.3,37.79620,-122.26740,32.480,0.036,0.0,-87,3.112,0.625,0.181
2014/09/18 15:44:27,2.39,37.79620,-122.26740,28.871,0.044,0.0,-87,3.064,0.458,0.197
2014/09/18 15:44:32,2.3,37.79620,-122.26740,24.934,0.060,0.0,-87,3.321,0.750,0.189
2014/09/18 15:44:37,2.3,37.79612,-122.26745,22.966,10.438,0.0,-87,3.314,0.750,0.165
2014/09/18 15:44:42,2.39,37.79594,-122.26752,22.310,5.347,0.0,-81,1.650,0.000,0.622
2014/09/18 15:44:47,2.46,37.79593,-122.26748,25.591,0.632,0.0,-81,2.231,0.375,0.217
2014/09/18 15:44:52,1.81,37.79590,-122.26743,29.199,4.937,0.0,-81,3.132,0.500,0.220
2014/09/18 15:44:57,1.75,37.79579,-122.26717,31.824,15.842,0.0,-81,2.859,0.542,0.216
2014/09/18 15:45:02,1.94,37.79565,-122.26681,30.840,14.058,0.0,-81,2.340,0.792,0.283
2014/09/18 15:45:07,1.76,37.79557,-122.26669,35.761,2.358,0.0,-81,2.340,0.000,0.186
2014/09/18 15:45:12,1.76,37.79559,-122.26679,43.635,2.821,0.0,-81,2.010,0.625,0.261
