Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/09/15 11:36:18,4.58,37.63387,-122.11093,37.402,0.054,0.0,-87,0.998,1.625,0.355
2014/09/15 11:36:23,2.67,37.63388,-122.11094,42.979,0.021,0.0,-87,0.958,0.958,0.647
2014/09/15 11:36:28,2.67,37.63388,-122.11094,44.948,0.071,0.0,-87,0.981,1.333,0.420
2014/09/15 11:36:33,2.67,37.63387,-122.11094,47.572,0.083,0.0,-87,0.801,0.000,0.463
2014/09/15 11:36:38,2.67,37.63387,-122.11094,52.493,0.093,0.0,-87,0.657,1.375,2.087
2014/09/15 11:36:43,2.67,37.63387,-122.11094,55.118,0.035,0.0,-87,0.527,0.750,1.984
2014/09/15 11:36:48,2.66,37.63386,-122.11094,52.165,0.022,0.0,-87,0.246,0.000,0.000
2014/09/15 11:36:53,2.66,37.63386,-122.11094,51.181,0.016,0.0,-87,0.060,0.500,0.000
2014/09/15 11:36:58,2.66,37.63386,-122.11093,44.619,0.023,0.0,-87,0.551,0.000,0.000
2014/09/15 11:37:03,2.66,37.63385,-122.11094,42.979,0.032,0.0,-87,0.156,0.000,0.000
2014/09/15 11:37:08,2.65,37.63385,-122.11094,36.745,0.029,0.0,-87,0.000,0.000,0.000
2014/09/15 11:37:13,2.65,37.63384,-122.11094,32.808,0.075,0.0,-87,0.035,0.000,0.000
2014/09/15 11:37:18,2.65,37.63384,-122.11095,28.871,0.034,0.0,-87,0.041,0.000,0.000
2014/09/15 11:37:23,2.65,37.63384,-122.11096,30.840,0.030,0.0,-87,0.060,0.000,0.000
2014/09/15 11:37:28,2.65,37.63384,-122.11096,33.793,0.026,0.0,-87,0.067,0.000,0.000
2014/09/15 11:37:33,2.64,37.63385,-122.11096,34.121,0.049,0.0,-87,0.060,0.000,0.000
2014/09/15 11:37:38,2.64,37.63385,-122.11096,32.152,0.037,0.0,-87,0.073,0.000,0.000
2014/09/15 11:37:43,2.64,37.63385,-122.11096,29.199,0.057,0.0,-87,0.000,0.000,0.000
2014/09/15 11:37:48,2.64,37.63385,-122.11096,28.215,0.007,0.0,-87,0.097,0.000,0.000
2014/09/15 11:37:53,2.64,37.63385,-122.11096,28.215,0.124,0.0,-87,0.000,0.000,0.000
2014/09/15 11:37:58,2.63,37.63385,-122.11095,29.856,0.251,0.0,-87,0.000,0.000,0.000
2014/09/15 11:38:03,2.63,37.63384,-122.11094,25.919,0.082,0.0,-87,0.000,0.000,0.000
2014/09/15 11:38:08,2.63,37.63384,-122.11095,22.310,0.024,0.0,-87,0.000,0.000,0.000
