Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/10/01 13:15:30,3.8,37.79601,-122.26753,27.887,14.965,0.0,-67,0.925,1.708,0.452
2014/10/01 13:15:35,3.43,37.79616,-122.26790,34.449,15.415,0.0,-67,1.003,1.667,0.488
2014/10/01 13:15:40,3.43,37.79627,-122.26823,41.339,12.699,0.0,-67,2.053,1.667,0.664
2014/10/01 13:15:45,4.01,37.79638,-122.26858,47.572,14.347,0.0,-67,0.555,0.000,0.000
2014/10/01 13:15:50,3.42,37.79655,-122.26917,44.948,26.089,0.0,-67,0.283,0.000,5.197
2014/10/01 13:15:55,12.51,37.79672,-122.26971,47.244,20.174,0.0,-67,0.171,0.292,4.100
2014/10/01 13:16:00,12.42,37.79690,-122.27023,56.430,24.451,0.0,-81,0.490,0.000,0.000
2014/10/01 13:16:05,3.41,37.79713,-122.27086,60.696,29.587,0.0,-81,0.000,0.000,0.000
2014/10/01 13:16:10,2.44,37.79741,-122.27163,64.633,34.367,0.0,-81,0.086,0.000,0.000
2014/10/01 13:16:15,2.19,37.79770,-122.27244,73.163,33.500,0.0,-81,0.203,0.000,1.757
2014/10/01 13:16:20,2.19,37.79799,-122.27321,76.115,36.034,0.0,-81,0.178,0.000,0.000
2014/10/01 13:16:25,2.19,37.79832,-122.27412,76.772,41.911,0.0,-81,0.076,0.000,8.998
2014/10/01 13:16:30,2.19,37.79872,-122.27516,75.787,48.571,0.0,-59,0.317,0.000,0.309
2014/10/01 13:16:35,2.19,37.79916,-122.27632,75.787,52.191,0.0,-59,0.921,0.042,0.170
2014/10/01 13:16:40,2.19,37.79964,-122.27753,75.459,54.503,0.0,-59,0.057,0.083,2.988
2014/10/01 13:16:45,2.19,37.80014,-122.27878,73.163,55.782,0.0,-59,0.130,0.083,0.000
2014/10/01 13:16:50,2.19,37.80065,-122.28008,76.772,59.480,0.0,-59,0.046,0.000,9.589
2014/10/01 13:16:55,2.43,37.80116,-122.28141,75.787,58.765,0.0,-59,0.086,0.083,0.000
2014/10/01 13:17:00,2.19,37.80170,-122.28274,83.990,59.740,0.0,-59,0.115,0.000,0.000
2014/10/01 13:17:05,2.18,37.80225,-122.28405,89.239,55.632,0.0,-75,0.105,0.167,0.000
2014/10/01 13:17:10,2.13,37.80265,-122.28535,91.535,54.987,0.0,-75,0.063,0.000,0.000
2014/10/01 13:17:15,2.13,37.80292,-122.28666,91.535,52.417,0.0,-75,0.000,0.000,0.000
2014/10/01 13:17:20,2.13,37.80306,-122.28798,92.192,52.013,0.0,-75,0.102,0.000,0.000
2014/10/01 13:17:25,2.07,37.80308,-122.28927,90.551,50.251,0.0,-75,0.138,0.000,0.000
2014/10/01 13:17:30,2.07,37.80299,-122.29052,84.646,46.960,0.0,-75,0.069,0.000,0.000
2014/10/01 13:17:35,2.07,37.80281,-122.29166,80.052,46.148,0.0,-73,0.068,0.000,0.000
2014/10/01 13:17:40,2.05,37.80262,-122.29286,69.226,49.327,0.0,-73,0.113,0.000,0.000
2014/10/01 13:17:45,2.05,37.80242,-122.29410,59.055,49.606,0.0,-73,0.143,0.000,0.000
2014/10/01 13:17:50,2.05,37.80223,-122.29530,49.541,49.492,0.0,-73,0.000,0.000,0.000
2014/10/01 13:17:55,2.05,37.80218,-122.29662,37.402,53.872,0.0,-73,0.000,0.000,0.000
2014/10/01 13:18:00,2.07,37.80230,-122.29798,33.793,53.828,0.0,-73,0.000,0.000,0.000
2014/10/01 13:18:05,1.8,37.80259,-122.29930,30.512,54.772,0.0,-75,0.000,0.000,0.000
2014/10/01 13:18:10,1.8,37.80305,-122.30051,35.433,52.284,0.0,-75,0.000,0.000,0.000
2014/10/01 13:18:15,1.8,37.80364,-122.30158,38.714,51.059,0.0,-75,0.000,0.000,0.000
2014/10/01 13:18:20,2.07,37.80426,-122.30240,40.354,41.984,0.0,-75,0.000,0.000,0.000
2014/10/01 13:18:25,1.8,37.80497,-122.30311,42.323,48.184,0.0,-75,0.000,0.000,0.218
2014/10/01 13:18:30,1.8,37.80583,-122.30374,39.370,49.918,0.0,-75,0.067,0.000,0.217
2014/10/01 13:18:35,1.8,37.80677,-122.30420,40.682,51.267,0.0,-51,3.106,0.000,0.144
2014/10/01 13:18:40,1.77,37.80781,-122.30448,40.026,54.434,0.0,-51,1.772,0.000,0.242
