Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/09/22 10:13:42,3.03,37.79580,-122.26731,35.761,0.006,0.0,-63,1.421,1.792,2.121
2014/09/22 10:13:47,2.09,37.79580,-122.26731,42.979,0.921,0.0,-63,0.931,2.458,2.329
2014/09/22 10:13:52,3.03,37.79582,-122.26735,48.556,2.046,0.0,-63,1.437,2.000,2.303
2014/09/22 10:13:57,2.09,37.79583,-122.26739,47.244,0.671,0.0,-63,0.848,0.000,2.181
2014/09/22 10:14:02,3.03,37.79582,-122.26740,45.276,0.014,0.0,-67,1.886,1.958,1.182
2014/09/22 10:14:07,3.03,37.79584,-122.26745,43.635,0.754,0.0,-67,1.279,2.000,1.850
2014/09/22 10:14:12,2.09,37.79584,-122.26745,40.682,0.035,0.0,-67,1.233,1.958,2.122
2014/09/22 10:14:17,2.09,37.79584,-122.26745,38.714,0.021,0.0,-67,0.959,2.000,1.710
2014/09/22 10:14:22,2.09,37.79584,-122.26745,37.073,0.024,0.0,-67,0.834,2.000,0.000
2014/09/22 10:14:27,2.09,37.79585,-122.26750,38.386,7.396,0.0,-67,1.118,1.333,0.000
2014/09/22 10:14:32,2.08,37.79563,-122.26766,34.121,16.216,0.0,-67,0.267,0.000,0.000
2014/09/22 10:14:37,2.42,37.79549,-122.26779,31.168,2.656,0.0,-71,0.000,0.000,0.000
2014/09/22 10:14:42,2.08,37.79551,-122.26782,24.278,0.019,0.0,-71,0.000,0.000,0.000
2014/09/22 10:14:47,2.42,37.79552,-122.26782,21.325,0.032,0.0,-71,0.000,0.000,0.000
2014/09/22 10:14:52,2.41,37.79551,-122.26783,19.357,2.001,0.0,-71,0.000,0.000,0.000
2014/09/22 10:14:57,2.08,37.79535,-122.26775,30.512,13.731,0.0,-71,0.000,0.000,0.000
2014/09/22 10:15:02,2.41,37.79522,-122.26739,38.058,20.335,0.0,-71,0.000,0.000,0.000
2014/09/22 10:15:07,2.08,37.79506,-122.26695,49.541,14.235,0.0,-69,0.000,0.000,0.000
2014/09/22 10:15:12,6.75,37.79512,-122.26674,53.150,3.335,0.0,-69,0.000,0.000,0.000
2014/09/22 10:15:17,2.08,37.79547,-122.26649,33.136,1.385,0.0,-69,0.000,0.000,0.000
2014/09/22 10:15:22,2.08,37.79551,-122.26639,76.772,11.540,0.0,-69,0.000,0.000,0.154
2014/09/22 10:15:27,2.08,37.79574,-122.26666,66.929,22.342,0.0,-69,0.111,0.125,0.247
2014/09/22 10:15:32,3.01,37.79597,-122.26727,62.336,29.997,0.0,-69,3.485,1.292,0.197
2014/09/22 10:15:37,3.01,37.79621,-122.26798,55.446,28.293,0.0,-57,3.667,0.917,0.207
2014/09/22 10:15:42,3.0,37.79632,-122.26842,50.525,9.004,0.0,-57,2.574,0.000,0.229
2014/09/22 10:15:47,3.0,37.79635,-122.26852,48.556,0.798,0.0,-57,3.250,1.250,0.257
2014/09/22 10:15:52,3.0,37.79635,-122.26851,46.260,1.119,0.0,-57,3.010,0.708,0.246
2014/09/22 10:15:57,3.14,37.79635,-122.26850,46.588,0.299,0.0,-57,3.019,1.042,0.201
2014/09/22 10:16:02,2.31,37.79635,-122.26847,56.430,0.461,0.0,-57,3.102,1.083,0.249
2014/09/22 10:16:07,3.14,37.79637,-122.26848,73.491,6.791,0.0,-71,2.753,0.708,0.270
2014/09/22 10:16:12,3.0,37.79652,-122.26907,42.651,27.784,0.0,-71,1.762,0.625,0.214
2014/09/22 10:16:17,3.0,37.79678,-122.26987,48.228,36.702,0.0,-71,2.261,1.000,0.225
2014/09/22 10:16:22,2.99,37.79711,-122.27082,57.087,43.765,0.0,-71,1.196,0.292,1.749
2014/09/22 10:16:27,2.99,37.79750,-122.27193,59.711,50.418,0.0,-71,1.106,0.000,1.237
2014/09/22 10:16:32,2.99,37.79796,-122.27317,60.039,55.619,0.0,-71,0.826,0.333,1.102
2014/09/22 10:16:37,2.99,37.79845,-122.27452,60.367,61.310,0.0,-71,2.144,1.083,0.468
2014/09/22 10:16:42,2.68,37.79900,-122.27599,62.008,66.293,0.0,-67,3.087,1.500,0.194
2014/09/22 10:16:47,2.68,37.79960,-122.27756,62.008,70.509,0.0,-67,3.599,1.250,0.198
2014/09/22 10:16:52,1.78,37.80025,-122.27916,59.383,70.875,0.0,-67,0.885,0.833,1.092
2014/09/22 10:16:57,1.78,37.80087,-122.28075,57.743,68.493,0.0,-67,0.000,0.000,4.265
2014/09/22 10:17:02,2.68,37.80146,-122.28226,65.289,63.835,0.0,-67,0.060,0.125,1.466
2014/09/22 10:17:07,1.78,37.80205,-122.28365,73.491,61.698,0.0,-67,0.110,0.000,0.889
2014/09/22 10:17:12,1.78,37.80253,-122.28504,81.037,57.996,0.0,-55,0.749,0.833,1.910
2014/09/22 10:17:17,1.78,37.80284,-122.28639,86.614,54.169,0.0,-55,0.888,1.000,0.453
2014/09/22 10:17:22,1.92,37.80300,-122.28773,89.239,53.537,0.0,-55,2.074,1.750,0.410
2014/09/22 10:17:27,3.26,37.80304,-122.28909,87.598,54.586,0.0,-55,2.314,1.000,1.130
2014/09/22 10:17:32,2.67,37.80293,-122.29050,83.005,56.805,0.0,-55,0.971,0.250,1.337
