Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/09/18 12:41:30,2.43,37.67331,-122.47412,423.885,70.206,0.0,-75,0.252,0.125,2.732
2014/09/18 12:41:35,2.43,37.67449,-122.47335,394.685,62.960,0.0,-75,0.000,0.000,1.237
2014/09/18 12:41:40,2.43,37.67546,-122.47262,365.157,47.442,0.0,-75,0.000,0.750,3.182
2014/09/18 12:41:45,2.43,37.67605,-122.47191,344.488,40.310,0.0,-75,0.000,1.083,0.837
2014/09/18 12:41:50,2.42,37.67606,-122.47087,294.948,42.146,0.0,-67,0.000,0.958,0.949
2014/09/18 12:41:56,2.42,37.67541,-122.47013,277.559,49.623,0.0,-67,0.000,1.000,0.802
2014/09/18 12:42:01,2.3,37.67457,-122.46939,275.919,48.639,0.0,-67,0.006,1.208,0.669
2014/09/18 12:42:06,2.1,37.67375,-122.46864,270.341,53.874,0.0,-67,2.253,0.000,0.257
2014/09/18 12:42:11,1.91,37.67279,-122.46792,271.325,55.414,0.0,-67,1.919,0.750,1.049
2014/09/18 12:42:16,1.91,37.67186,-122.46733,276.247,51.129,0.0,-67,0.638,0.000,0.000
2014/09/18 12:42:21,2.1,37.67087,-122.46680,281.496,56.561,0.0,-59,0.098,0.000,0.000
2014/09/18 12:42:26,1.91,37.66979,-122.46638,296.588,58.805,0.0,-59,0.165,0.625,0.000
2014/09/18 12:42:31,2.1,37.66864,-122.46611,312.664,58.374,0.0,-59,0.192,0.000,0.000
2014/09/18 12:42:36,2.11,37.66748,-122.46598,330.052,58.775,0.0,-59,0.079,0.125,0.000
2014/09/18 12:42:41,1.9,37.66628,-122.46597,343.832,60.914,0.0,-59,1.283,0.958,0.963
2014/09/18 12:42:46,1.9,37.66506,-122.46595,348.097,60.216,0.0,-59,0.318,0.000,2.965
2014/09/18 12:42:51,2.11,37.66386,-122.46591,350.722,59.944,0.0,-51,1.419,0.375,0.749
2014/09/18 12:42:56,1.9,37.66264,-122.46579,348.425,62.373,0.0,-51,1.433,0.958,1.262
2014/09/18 12:43:01,2.11,37.66141,-122.46534,345.472,63.892,0.0,-51,1.497,1.000,0.805
2014/09/18 12:43:06,2.11,37.66031,-122.46457,360.564,63.140,0.0,-51,0.818,0.958,1.009
2014/09/18 12:43:11,2.11,37.65917,-122.46327,367.782,64.745,0.0,-51,1.288,0.958,0.569
2014/09/18 12:43:16,2.11,37.65824,-122.46210,375.984,65.241,0.0,-51,1.135,1.083,0.770
