Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/10/02 12:42:42,3.54,38.54413,-121.74034,95.801,0.561,0.0,-69,2.722,3.167,0.197
2014/10/02 12:42:47,3.54,38.54413,-121.74034,111.549,0.037,0.0,-69,3.639,2.083,0.200
2014/10/02 12:42:52,3.54,38.54412,-121.74034,110.564,0.875,0.0,-69,3.911,0.833,0.146
2014/10/02 12:42:57,3.54,38.54418,-121.74027,111.220,9.409,0.0,-69,2.592,0.583,0.202
2014/10/02 12:43:02,3.53,38.54445,-121.74034,111.549,12.247,0.0,-69,3.966,0.833,0.198
2014/10/02 12:43:07,3.53,38.54457,-121.74038,104.331,3.721,0.0,-69,3.945,0.000,0.182
2014/10/02 12:43:12,3.53,38.54458,-121.74038,94.488,0.029,0.0,-69,3.425,0.625,0.166
2014/10/02 12:43:17,3.53,38.54458,-121.74037,88.911,0.027,0.0,-69,3.656,0.625,0.257
2014/10/02 12:43:22,3.52,38.54460,-121.74037,82.349,3.552,0.0,-69,3.833,0.000,0.161
2014/10/02 12:43:27,3.52,38.54471,-121.74050,83.990,11.368,0.0,-69,2.761,0.625,0.199
2014/10/02 12:43:32,3.52,38.54468,-121.74073,83.661,4.783,0.0,-69,1.550,1.250,0.191
2014/10/02 12:43:37,3.52,38.54467,-121.74078,96.785,0.977,0.0,-69,2.347,2.250,0.256
2014/10/02 12:43:42,3.52,38.54467,-121.74077,82.021,0.285,0.0,-73,3.392,3.375,0.185
2014/10/02 12:43:47,3.51,38.54465,-121.74084,83.661,3.022,0.0,-73,3.858,0.833,0.233
2014/10/02 12:43:52,3.51,38.54465,-121.74085,87.927,0.028,0.0,-73,2.967,0.000,0.145
2014/10/02 12:43:57,3.51,38.54465,-121.74087,86.614,2.712,0.0,-73,1.280,0.792,0.240
2014/10/02 12:44:02,3.51,38.54464,-121.74094,87.598,1.579,0.0,-73,3.028,2.542,0.161
2014/10/02 12:44:07,3.5,38.54463,-121.74100,85.630,1.771,0.0,-73,2.050,1.750,0.241
2014/10/02 12:44:12,3.5,38.54463,-121.74104,86.942,0.869,0.0,-75,2.403,2.875,0.589
2014/10/02 12:44:17,3.5,38.54462,-121.74108,82.021,3.010,0.0,-75,0.000,4.500,0.517
2014/10/02 12:44:22,3.5,38.54460,-121.74117,81.037,2.793,0.0,-75,3.200,1.792,0.145
2014/10/02 12:44:27,3.49,38.54458,-121.74125,81.365,0.600,0.0,-75,3.153,0.542,0.174
2014/10/02 12:44:32,3.49,38.54458,-121.74128,79.068,0.065,0.0,-75,3.106,1.125,0.000
2014/10/02 12:44:37,3.49,38.54455,-121.74135,81.365,8.391,0.0,-75,3.322,1.667,0.000
2014/10/02 12:44:42,3.49,38.54433,-121.74138,74.147,13.231,0.0,-73,2.103,2.792,0.326
2014/10/02 12:44:47,3.48,38.54414,-121.74131,66.929,6.754,0.0,-73,1.578,0.000,0.169
2014/10/02 12:44:52,3.48,38.54407,-121.74128,71.194,2.641,0.0,-73,1.697,2.792,0.369
2014/10/02 12:44:57,3.48,38.54395,-121.74128,76.115,12.982,0.0,-73,2.836,1.750,0.233
2014/10/02 12:45:02,3.47,38.54365,-121.74121,68.898,14.279,0.0,-73,3.628,0.542,0.269
2014/10/02 12:45:07,3.47,38.54352,-121.74117,100.066,0.042,0.0,-73,3.561,1.125,0.142
2014/10/02 12:45:12,3.47,38.54352,-121.74116,131.562,0.030,0.0,-73,3.184,0.000,0.202
2014/10/02 12:45:17,3.47,38.54347,-121.74114,142.388,5.071,0.0,-59,3.275,1.667,0.237
2014/10/02 12:45:22,4.14,38.54338,-121.74112,149.934,7.785,0.0,-59,2.739,1.667,0.335
2014/10/02 12:45:27,3.46,38.54310,-121.74104,129.265,13.313,0.0,-59,2.483,1.667,0.157
2014/10/02 12:45:32,3.46,38.54286,-121.74098,107.283,12.532,0.0,-59,2.822,1.750,0.309
2014/10/02 12:45:37,3.45,38.54265,-121.74092,96.785,5.739,0.0,-59,2.172,3.333,0.318
2014/10/02 12:45:42,3.45,38.54262,-121.74092,88.583,0.026,0.0,-59,2.436,0.000,0.157
2014/10/02 12:45:47,3.45,38.54261,-121.74092,83.005,0.019,0.0,-55,1.070,2.292,0.165
2014/10/02 12:45:52,3.45,38.54261,-121.74093,80.709,0.025,0.0,-55,1.436,1.625,0.174
2014/10/02 12:45:57,3.44,38.54261,-121.74093,80.052,0.007,0.0,-55,2.530,0.000,0.175
2014/10/02 12:46:02,3.44,38.54261,-121.74093,80.709,0.015,0.0,-55,2.309,0.250,0.221
2014/10/02 12:46:07,3.44,38.54261,-121.74093,83.661,0.012,0.0,-55,2.035,1.417,0.157
2014/10/02 12:46:12,3.43,38.54261,-121.74093,83.990,0.011,0.0,-55,2.343,2.250,0.174
2014/10/02 12:46:17,3.43,38.54261,-121.74093,84.318,0.097,0.0,-51,2.518,3.667,0.223
2014/10/02 12:46:22,3.43,38.54261,-121.74093,84.318,0.014,0.0,-51,2.355,2.833,0.187
2014/10/02 12:46:27,3.42,38.54261,-121.74092,84.318,0.063,0.0,-51,1.628,3.208,0.194
2014/10/02 12:46:32,3.42,38.54260,-121.74092,82.677,0.109,0.0,-51,2.781,3.333,0.157
2014/10/02 12:46:37,3.42,38.54256,-121.74091,81.365,6.540,0.0,-51,2.622,0.667,0.711
2014/10/02 12:46:42,3.42,38.54223,-121.74082,75.131,20.696,0.0,-51,0.811,1.292,0.189
2014/10/02 12:46:47,3.41,38.54188,-121.74059,68.241,20.469,0.0,-59,2.433,1.583,0.153
2014/10/02 12:46:52,3.41,38.54164,-121.74016,52.165,20.533,0.0,-59,3.314,0.000,0.143
2014/10/02 12:46:57,3.41,38.54144,-121.73979,38.386,8.165,0.0,-59,0.751,0.917,0.000
2014/10/02 12:47:02,3.4,38.54132,-121.73953,34.449,9.351,0.0,-59,1.013,0.917,0.000
2014/10/02 12:47:07,3.4,38.54124,-121.73942,34.121,3.142,0.0,-59,2.155,2.917,0.184
2014/10/02 12:47:12,3.4,38.54121,-121.73939,23.622,0.021,0.0,-59,3.564,2.042,0.162
2014/10/02 12:47:17,3.39,38.54120,-121.73938,18.373,0.082,0.0,-59,3.500,1.167,0.218
2014/10/02 12:47:22,3.39,38.54120,-121.73937,13.123,0.042,0.0,-53,4.172,0.792,0.182
2014/10/02 12:47:27,3.39,38.54113,-121.73925,15.420,13.404,0.0,-53,3.728,1.417,0.158
2014/10/02 12:47:32,3.38,38.54096,-121.73896,27.559,13.403,0.0,-53,3.336,1.750,0.162
2014/10/02 12:47:37,3.38,38.54074,-121.73856,35.105,24.759,0.0,-53,3.081,1.958,0.210
2014/10/02 12:47:42,3.38,38.54052,-121.73807,39.370,15.795,0.0,-53,2.767,2.792,0.178
2014/10/02 12:47:47,3.37,38.54040,-121.73776,40.026,14.710,0.0,-53,3.122,2.167,0.170
2014/10/02 12:47:52,3.37,38.54006,-121.73741,40.354,28.990,0.0,-69,3.778,0.917,0.238
2014/10/02 12:47:57,3.37,38.53937,-121.73747,37.402,37.534,0.0,-69,2.939,1.875,0.246
2014/10/02 12:48:02,3.36,38.53863,-121.73782,39.370,40.850,0.0,-69,2.731,0.000,0.405
2014/10/02 12:48:07,3.36,38.53791,-121.73856,42.323,50.377,0.0,-69,1.891,1.125,0.350
2014/10/02 12:48:12,3.36,38.53709,-121.73951,44.948,59.142,0.0,-69,1.808,0.542,0.249
2014/10/02 12:48:17,3.35,38.53616,-121.74060,48.885,66.770,0.0,-69,2.372,0.833,0.230
2014/10/02 12:48:22,3.35,38.53513,-121.74181,46.916,71.195,0.0,-89,2.267,0.583,0.371
2014/10/02 12:48:27,3.35,38.53408,-121.74307,49.541,69.941,0.0,-89,1.422,0.417,0.950
2014/10/02 12:48:32,3.34,38.53319,-121.74433,56.102,63.671,0.0,-89,1.156,0.500,0.956
2014/10/02 12:48:37,3.34,38.53237,-121.74563,67.585,66.934,0.0,-89,1.630,0.000,1.362
2014/10/02 12:48:42,3.34,38.53162,-121.74713,77.100,71.115,0.0,-89,0.534,0.250,1.134
2014/10/02 12:48:47,3.33,38.53097,-121.74878,80.381,73.269,0.0,-89,0.308,0.458,0.787
2014/10/02 12:48:52,3.33,38.53043,-121.75057,79.724,76.265,0.0,-73,0.000,0.000,0.000
2014/10/02 12:48:57,3.33,38.53002,-121.75246,79.396,76.540,0.0,-73,0.000,0.000,0.000
2014/10/02 12:49:02,3.32,38.52965,-121.75437,76.444,76.551,0.0,-73,0.000,0.000,0.000
2014/10/02 12:49:07,3.32,38.52918,-121.75620,72.507,74.974,0.0,-73,0.000,0.000,0.000
2014/10/02 12:49:12,3.32,38.52860,-121.75797,67.257,75.083,0.0,-73,0.000,0.000,0.000
2014/10/02 12:49:17,3.31,38.52791,-121.75971,58.727,77.381,0.0,-73,0.000,0.000,0.000
2014/10/02 12:49:22,3.31,38.52708,-121.76141,52.822,79.390,0.0,-73,0.000,0.000,0.000
2014/10/02 12:49:27,3.31,38.52611,-121.76307,50.197,81.758,0.0,-91,0.000,0.000,0.000
2014/10/02 12:49:32,3.3,38.52502,-121.76465,51.509,82.812,0.0,-91,0.000,0.000,0.000
2014/10/02 12:49:37,3.3,38.52382,-121.76613,56.102,83.955,0.0,-91,0.000,0.000,0.000
2014/10/02 12:49:42,3.29,38.52259,-121.76747,63.320,77.788,0.0,-91,0.000,0.000,0.398
2014/10/02 12:49:47,3.29,38.52144,-121.76869,64.961,71.537,0.0,-91,0.000,0.000,0.834
2014/10/02 12:49:52,3.29,38.52036,-121.76985,70.866,70.938,0.0,-91,0.189,0.333,0.219
2014/10/02 12:49:57,3.28,38.51924,-121.77103,73.491,73.359,0.0,-77,3.280,1.042,0.267
2014/10/02 12:50:02,3.28,38.51808,-121.77228,75.131,75.337,0.0,-77,2.633,0.458,0.289
2014/10/02 12:50:07,3.28,38.51696,-121.77349,72.178,70.268,0.0,-77,2.269,0.583,0.648
2014/10/02 12:50:12,3.27,38.51592,-121.77460,67.913,66.192,0.0,-77,1.256,0.000,0.196
2014/10/02 12:50:17,3.27,38.51489,-121.77570,66.929,67.328,0.0,-77,0.586,0.417,2.046
2014/10/02 12:50:22,3.27,38.51385,-121.77681,69.554,68.408,0.0,-77,0.000,0.208,0.000
2014/10/02 12:50:27,3.26,38.51278,-121.77796,69.882,70.880,0.0,-99,0.989,0.000,7.810
2014/10/02 12:50:32,2.29,38.51170,-121.77912,66.601,68.963,0.0,-99,0.000,0.083,0.850
2014/10/02 12:50:37,2.29,38.51064,-121.78025,64.304,68.937,0.0,-99,0.000,0.667,2.079
2014/10/02 12:50:42,2.29,38.50956,-121.78142,62.008,72.234,0.0,-99,0.000,1.000,1.174
2014/10/02 12:50:47,2.29,38.50842,-121.78263,62.008,75.149,0.0,-99,0.000,2.917,2.174
2014/10/02 12:50:52,2.29,38.50725,-121.78389,61.352,75.820,0.0,-99,0.000,2.250,1.650
2014/10/02 12:50:57,2.29,38.50610,-121.78511,60.367,72.197,0.0,-89,0.000,1.792,2.342
2014/10/02 12:51:02,2.29,38.50501,-121.78629,59.383,70.267,0.0,-89,0.006,1.792,2.361
2014/10/02 12:51:07,2.29,38.50394,-121.78743,58.071,69.719,0.0,-89,0.122,0.000,0.000
2014/10/02 12:51:12,2.29,38.50284,-121.78860,58.727,71.498,0.0,-89,1.139,0.625,6.410
2014/10/02 12:51:17,2.29,38.50173,-121.78978,59.383,72.045,0.0,-89,1.349,1.792,0.889
2014/10/02 12:51:22,2.29,38.50064,-121.79096,60.367,71.437,0.0,-89,1.068,1.750,0.734
2014/10/02 12:51:27,2.29,38.49952,-121.79215,62.008,73.867,0.0,-89,1.117,1.792,1.174
2014/10/02 12:51:33,2.29,38.49815,-121.79361,62.992,73.367,0.0,-97,0.886,1.792,1.321
2014/10/02 12:51:38,2.29,38.49702,-121.79480,61.352,72.573,0.0,-97,0.953,0.000,1.422
2014/10/02 12:51:43,2.29,38.49592,-121.79597,58.727,71.034,0.0,-97,0.468,1.792,3.018
2014/10/02 12:51:48,2.29,38.49481,-121.79715,57.415,72.150,0.0,-97,1.167,1.167,1.102
2014/10/02 12:51:53,2.29,38.49373,-121.79831,57.743,68.372,0.0,-97,0.698,1.792,0.530
2014/10/02 12:51:58,2.29,38.49269,-121.79942,56.430,67.025,0.0,-97,0.814,1.208,0.661
2014/10/02 12:52:03,2.29,38.49165,-121.80053,55.446,67.946,0.0,-97,0.172,0.000,1.681
2014/10/02 12:52:08,2.29,38.49060,-121.80168,56.430,69.084,0.0,-97,0.564,1.792,1.675
2014/10/02 12:52:13,2.29,38.48960,-121.80289,58.071,69.105,0.0,-97,0.829,0.000,0.805
2014/10/02 12:52:18,2.29,38.48864,-121.80411,60.039,64.804,0.0,-97,0.911,1.792,2.905
2014/10/02 12:52:23,2.29,38.48775,-121.80525,57.743,63.199,0.0,-97,0.317,0.000,3.510
2014/10/02 12:52:28,2.29,38.48683,-121.80641,56.430,65.437,0.0,-97,0.288,0.625,0.734
2014/10/02 12:52:33,2.29,38.48590,-121.80758,55.774,64.949,0.0,-95,0.270,0.000,1.210
2014/10/02 12:52:38,2.29,38.48496,-121.80877,55.774,66.983,0.0,-95,0.033,0.000,1.839
2014/10/02 12:52:43,2.29,38.48401,-121.80999,55.446,67.482,0.0,-95,0.066,0.000,2.703
2014/10/02 12:52:48,2.29,38.48304,-121.81122,55.446,68.179,0.0,-95,0.292,0.000,1.369
2014/10/02 12:52:53,2.29,38.48205,-121.81247,57.087,70.207,0.0,-95,0.511,0.000,1.298
2014/10/02 12:52:58,2.29,38.48107,-121.81372,59.055,68.649,0.0,-95,0.336,0.042,0.252
2014/10/02 12:53:03,2.29,38.48010,-121.81495,60.039,66.507,0.0,-97,0.531,0.000,0.343
2014/10/02 12:53:08,2.29,38.47917,-121.81613,58.399,66.077,0.0,-97,0.814,0.833,0.642
2014/10/02 12:53:13,2.29,38.47820,-121.81736,55.774,70.497,0.0,-97,1.117,1.000,0.787
2014/10/02 12:53:18,2.29,38.47719,-121.81864,54.134,70.246,0.0,-97,1.486,1.000,0.687
2014/10/02 12:53:23,2.19,38.47619,-121.81991,59.711,71.173,0.0,-97,1.383,1.167,0.650
2014/10/02 12:53:28,2.19,38.47517,-121.82121,60.696,70.132,0.0,-97,0.831,1.375,0.658
2014/10/02 12:53:33,2.19,38.47418,-121.82246,60.367,68.948,0.0,-85,0.642,1.167,1.158
2014/10/02 12:53:38,2.68,38.47321,-121.82371,59.383,66.887,0.0,-85,0.631,1.500,0.661
2014/10/02 12:53:43,2.19,38.47233,-121.82484,57.415,57.073,0.0,-85,0.717,1.625,1.818
2014/10/02 12:53:48,2.19,38.47154,-121.82585,56.759,54.494,0.0,-85,1.774,1.208,2.145
2014/10/02 12:53:53,2.19,38.47077,-121.82685,55.774,55.464,0.0,-85,1.452,1.542,1.057
2014/10/02 12:53:58,2.19,38.46999,-121.82782,55.446,55.414,0.0,-85,1.664,0.000,1.197
2014/10/02 12:54:03,2.19,38.46918,-121.82883,56.102,57.554,0.0,-85,2.064,1.583,0.390
2014/10/02 12:54:08,2.19,38.46835,-121.82989,57.415,59.476,0.0,-67,1.803,1.583,0.493
2014/10/02 12:54:13,2.19,38.46751,-121.83098,58.399,60.578,0.0,-67,1.386,1.583,0.329
2014/10/02 12:54:18,2.19,38.46662,-121.83212,59.055,63.833,0.0,-67,1.143,1.583,0.747
2014/10/02 12:54:23,2.19,38.46571,-121.83329,60.039,65.214,0.0,-67,0.875,1.167,0.000
2014/10/02 12:54:28,2.19,38.46477,-121.83450,60.039,68.098,0.0,-67,0.655,1.167,3.896
2014/10/02 12:54:33,2.19,38.46378,-121.83577,59.711,71.594,0.0,-67,1.266,0.000,1.134
2014/10/02 12:54:38,2.19,38.46275,-121.83710,62.664,72.984,0.0,-73,1.050,1.583,1.174
2014/10/02 12:54:43,2.19,38.46173,-121.83841,64.961,71.887,0.0,-73,0.777,1.208,1.222
2014/10/02 12:54:48,2.19,38.46071,-121.83974,64.304,73.354,0.0,-73,0.950,1.542,1.578
2014/10/02 12:54:53,2.25,38.45967,-121.84107,61.680,72.863,0.0,-73,1.083,2.042,2.502
2014/10/02 12:54:58,2.19,38.45866,-121.84238,60.367,71.937,0.0,-73,0.992,0.000,1.526
2014/10/02 12:55:03,2.19,38.45763,-121.84370,59.711,73.229,0.0,-73,0.992,1.667,2.474
2014/10/02 12:55:08,2.19,38.45659,-121.84504,61.352,73.392,0.0,-77,1.152,1.708,1.550
2014/10/02 12:55:13,2.19,38.45554,-121.84638,62.336,74.413,0.0,-77,1.840,1.083,2.717
2014/10/02 12:55:18,2.19,38.45448,-121.84773,63.648,74.776,0.0,-77,1.105,1.708,2.265
2014/10/02 12:55:23,2.19,38.45341,-121.84911,63.976,76.732,0.0,-77,1.392,0.000,2.838
2014/10/02 12:55:28,2.19,38.45232,-121.85051,63.320,76.895,0.0,-77,0.723,1.667,1.974
2014/10/02 12:55:33,2.19,38.45122,-121.85193,64.304,77.716,0.0,-77,1.172,1.667,1.951
2014/10/02 12:55:38,2.19,38.45014,-121.85332,64.304,75.243,0.0,-85,0.984,0.000,2.322
2014/10/02 12:55:43,2.19,38.44908,-121.85467,64.304,74.116,0.0,-85,0.864,1.125,1.581
2014/10/02 12:55:48,2.19,38.44803,-121.85602,63.976,73.085,0.0,-85,1.132,1.167,0.000
2014/10/02 12:55:53,2.19,38.44702,-121.85731,63.976,70.600,0.0,-85,1.158,0.000,2.875
2014/10/02 12:55:58,2.19,38.44602,-121.85859,63.320,70.701,0.0,-85,0.333,1.125,3.421
2014/10/02 12:56:03,2.19,38.44501,-121.85989,63.976,71.977,0.0,-85,1.326,1.750,1.455
2014/10/02 12:56:08,2.19,38.44398,-121.86121,65.617,73.806,0.0,-85,1.835,1.667,1.451
2014/10/02 12:56:13,2.19,38.44294,-121.86255,65.289,73.504,0.0,-77,1.843,1.708,2.054
2014/10/02 12:56:18,2.19,38.44192,-121.86385,64.961,68.996,0.0,-77,1.400,1.667,1.394
2014/10/02 12:56:23,2.19,38.44093,-121.86512,63.976,71.106,0.0,-77,0.970,1.667,1.566
2014/10/02 12:56:28,2.19,38.43991,-121.86644,64.304,73.628,0.0,-77,0.006,1.708,1.694
2014/10/02 12:56:33,2.19,38.43887,-121.86778,64.961,72.696,0.0,-77,2.453,2.208,1.073
2014/10/02 12:56:38,2.19,38.43788,-121.86909,66.273,71.066,0.0,-77,2.961,1.708,1.182
2014/10/02 12:56:43,2.19,38.43688,-121.87039,67.913,70.173,0.0,-61,0.006,1.667,0.277
2014/10/02 12:56:48,2.19,38.43591,-121.87168,69.882,69.534,0.0,-61,0.922,0.000,0.269
2014/10/02 12:56:53,2.19,38.43493,-121.87296,72.178,71.506,0.0,-61,0.296,1.708,0.177
2014/10/02 12:56:58,2.19,38.43393,-121.87428,75.131,71.768,0.0,-61,1.079,0.542,0.367
2014/10/02 12:57:03,2.19,38.43292,-121.87561,77.428,72.639,0.0,-61,1.878,1.708,0.647
2014/10/02 12:57:08,2.19,38.43191,-121.87694,80.709,71.835,0.0,-61,2.230,0.000,0.000
2014/10/02 12:57:13,2.18,38.43090,-121.87826,83.333,72.804,0.0,-79,2.342,1.667,2.874
2014/10/02 12:57:18,2.18,38.42988,-121.87962,86.286,74.139,0.0,-79,2.925,1.125,2.499
2014/10/02 12:57:23,2.18,38.42884,-121.88099,88.911,75.305,0.0,-79,0.714,1.667,0.162
2014/10/02 12:57:28,2.18,38.42779,-121.88238,90.551,74.675,0.0,-79,0.528,0.000,0.347
2014/10/02 12:57:33,2.18,38.42677,-121.88372,92.192,72.043,0.0,-79,0.612,1.125,0.565
2014/10/02 12:57:38,2.18,38.42575,-121.88506,94.160,73.494,0.0,-79,0.973,1.125,1.035
2014/10/02 12:57:43,2.18,38.42475,-121.88637,96.129,69.907,0.0,-83,0.999,1.708,1.138
2014/10/02 12:57:48,2.18,38.42378,-121.88766,97.113,70.226,0.0,-83,0.896,1.083,1.388
2014/10/02 12:57:53,2.18,38.42279,-121.88896,98.753,71.953,0.0,-83,0.511,0.000,0.556
2014/10/02 12:57:58,2.18,38.42177,-121.89030,100.066,73.422,0.0,-83,0.624,1.167,0.760
2014/10/02 12:58:03,2.18,38.42075,-121.89163,100.722,70.693,0.0,-83,0.354,1.167,0.549
2014/10/02 12:58:08,2.18,38.41976,-121.89294,102.034,71.748,0.0,-83,0.449,0.000,0.506
2014/10/02 12:58:13,2.18,38.41874,-121.89427,102.362,74.195,0.0,-83,0.485,0.542,0.930
2014/10/02 12:58:18,2.18,38.41769,-121.89566,102.362,75.430,0.0,-91,0.514,0.000,0.417
2014/10/02 12:58:23,2.18,38.41663,-121.89705,103.675,75.843,0.0,-91,0.624,1.167,1.514
2014/10/02 12:58:28,2.18,38.41557,-121.89844,105.315,74.820,0.0,-91,0.688,1.125,1.334
2014/10/02 12:58:33,2.18,38.41451,-121.89982,105.971,75.757,0.0,-91,0.556,0.000,2.018
2014/10/02 12:58:38,2.18,38.41346,-121.90122,107.940,75.822,0.0,-91,0.764,1.083,0.000
2014/10/02 12:58:43,2.18,38.41239,-121.90262,109.252,76.803,0.0,-91,0.000,0.000,0.000
2014/10/02 12:58:48,2.18,38.41132,-121.90403,111.549,76.272,0.0,-99,0.000,0.583,8.522
2014/10/02 12:58:53,2.18,38.41026,-121.90542,115.486,75.208,0.0,-99,0.000,0.583,1.790
2014/10/02 12:58:58,2.18,38.40920,-121.90681,115.814,76.586,0.0,-99,0.000,0.000,0.521
2014/10/02 12:59:03,2.18,38.40810,-121.90825,115.814,79.824,0.0,-99,0.003,1.667,0.578
2014/10/02 12:59:08,2.18,38.40699,-121.90972,116.470,79.116,0.0,-99,1.166,1.667,1.118
2014/10/02 12:59:13,2.18,38.40589,-121.91117,117.126,79.091,0.0,-99,0.844,0.000,0.418
2014/10/02 12:59:18,2.18,38.40476,-121.91264,118.110,80.945,0.0,-93,0.851,1.125,0.249
2014/10/02 12:59:23,2.18,38.40363,-121.91415,117.454,80.670,0.0,-93,1.125,1.125,0.754
2014/10/02 12:59:28,2.18,38.40252,-121.91563,118.766,77.498,0.0,-93,0.656,1.125,1.319
2014/10/02 12:59:33,2.18,38.40144,-121.91703,120.079,76.817,0.0,-93,0.891,1.125,0.000
2014/10/02 12:59:38,2.18,38.40035,-121.91842,121.063,77.354,0.0,-93,0.565,0.000,3.994
2014/10/02 12:59:43,2.18,38.39926,-121.91983,123.031,76.787,0.0,-93,0.636,0.000,0.207
2014/10/02 12:59:48,2.26,38.39819,-121.92121,123.688,74.537,0.0,-99,0.712,0.000,0.483
2014/10/02 12:59:53,2.18,38.39716,-121.92254,124.344,71.910,0.0,-99,0.685,0.042,0.366
2014/10/02 12:59:58,2.17,38.39616,-121.92382,125.656,69.522,0.0,-99,0.000,0.000,1.162
2014/10/02 13:00:03,2.17,38.39521,-121.92504,126.312,66.465,0.0,-99,0.000,0.333,3.706
2014/10/02 13:00:08,2.17,38.39425,-121.92627,126.312,68.482,0.0,-99,0.000,0.000,0.000
2014/10/02 13:00:13,2.17,38.39328,-121.92750,120.079,67.917,0.0,-99,0.000,0.542,7.870
2014/10/02 13:00:18,2.17,38.39233,-121.92872,117.126,66.594,0.0,-99,0.000,0.000,0.000
2014/10/02 13:00:23,2.26,38.39138,-121.92993,115.814,67.423,0.0,-105,0.000,0.125,5.682
2014/10/02 13:00:28,2.17,38.39042,-121.93116,105.315,68.094,0.0,-105,0.000,0.458,5.199
2014/10/02 13:00:33,2.17,38.38945,-121.93240,98.425,69.429,0.0,-105,0.000,0.375,0.000
2014/10/02 13:00:38,2.17,38.38845,-121.93367,95.144,70.831,0.0,-105,0.000,0.375,0.974
2014/10/02 13:00:43,2.17,38.38747,-121.93496,90.879,70.290,0.0,-105,0.000,0.875,0.922
2014/10/02 13:00:48,2.17,38.38647,-121.93625,88.583,71.116,0.0,-105,0.000,0.958,1.074
2014/10/02 13:00:53,2.17,38.38546,-121.93754,88.255,71.454,0.0,-75,0.000,0.750,0.842
2014/10/02 13:00:58,2.17,38.38447,-121.93890,85.630,73.224,0.0,-75,0.000,0.708,0.997
2014/10/02 13:01:03,2.17,38.38350,-121.94031,83.333,73.836,0.0,-75,0.000,1.125,0.734
2014/10/02 13:01:08,2.17,38.38254,-121.94171,80.709,70.142,0.0,-75,0.003,0.958,0.739
2014/10/02 13:01:13,2.17,38.38163,-121.94299,78.084,66.990,0.0,-75,1.405,0.000,0.970
2014/10/02 13:01:18,2.17,38.38068,-121.94426,76.772,69.669,0.0,-75,1.517,0.542,0.840
2014/10/02 13:01:23,2.17,38.37969,-121.94556,76.444,71.951,0.0,-81,2.411,0.625,0.946
2014/10/02 13:01:28,2.17,38.37866,-121.94689,79.724,72.947,0.0,-81,2.547,0.875,0.329
2014/10/02 13:01:33,2.17,38.37764,-121.94821,80.709,72.787,0.0,-81,2.750,0.500,0.393
2014/10/02 13:01:38,2.17,38.37661,-121.94955,83.005,73.299,0.0,-81,2.542,0.750,0.347
2014/10/02 13:01:43,2.17,38.37557,-121.95088,84.646,73.669,0.0,-81,2.214,0.750,0.185
2014/10/02 13:01:48,2.17,38.37451,-121.95220,86.942,73.449,0.0,-81,2.536,0.625,0.329
2014/10/02 13:01:53,2.22,38.37346,-121.95349,84.646,70.796,0.0,-81,2.411,0.500,0.309
2014/10/02 13:01:58,2.16,38.37241,-121.95469,86.614,68.717,0.0,-81,2.431,0.750,0.850
2014/10/02 13:02:04,2.16,38.37137,-121.95583,91.864,68.523,0.0,-81,2.283,1.000,0.489
