Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/09/26 08:47:33,2.89,37.80259,-122.29936,-2.297,57.406,0.0,-95,1.853,1.375,0.298
2014/09/26 08:47:38,2.89,37.80259,-122.29936,-2.297,57.406,0.0,-95,1.983,0.000,0.208
2014/09/26 08:47:43,4.0,37.80331,-122.30101,23.622,60.264,0.0,-95,2.739,0.000,0.158
2014/09/26 08:47:48,5.48,37.80464,-122.30278,54.462,62.095,0.0,-69,3.117,0.042,0.172
2014/09/26 08:47:53,4.57,37.80596,-122.30380,37.402,60.594,0.0,-69,3.053,0.625,0.307
2014/09/26 08:47:58,4.57,37.80713,-122.30431,32.808,62.503,0.0,-69,2.778,0.917,0.519
2014/09/26 08:48:03,4.57,37.80713,-122.30431,32.808,62.503,0.0,-69,1.925,0.833,0.409
2014/09/26 08:48:08,2.88,37.80961,-122.30445,34.449,60.070,0.0,-69,0.863,0.750,0.361
2014/09/26 08:48:13,2.88,37.81078,-122.30408,20.341,59.681,0.0,-69,1.506,1.667,0.503
2014/09/26 08:48:18,2.88,37.81186,-122.30347,16.076,58.429,0.0,-75,2.197,1.750,0.530
2014/09/26 08:48:23,2.88,37.81282,-122.30263,21.325,57.733,0.0,-75,1.496,1.792,0.536
2014/09/26 08:48:28,2.88,37.81363,-122.30157,24.606,58.548,0.0,-75,1.718,1.750,0.390
2014/09/26 08:48:33,2.88,37.81440,-122.30042,28.871,59.771,0.0,-75,1.964,1.542,0.270
2014/09/26 08:48:38,2.92,37.81519,-122.29923,40.026,61.758,0.0,-75,1.914,1.667,0.345
2014/09/26 08:48:43,6.35,37.81598,-122.29797,54.462,64.855,0.0,-75,2.030,1.667,0.530
2014/09/26 08:48:48,2.56,37.81688,-122.29675,67.585,67.378,0.0,-93,0.591,0.917,0.410
2014/09/26 08:48:53,2.56,37.81791,-122.29565,62.992,67.469,0.0,-93,0.000,0.000,0.000
2014/09/26 08:48:58,2.56,37.81897,-122.29472,79.396,62.619,0.0,-93,0.000,0.125,6.005
2014/09/26 08:49:03,2.56,37.82003,-122.29386,94.488,63.801,0.0,-93,0.000,1.667,0.294
2014/09/26 08:49:08,2.56,37.82112,-122.29297,96.457,64.920,0.0,-93,0.006,1.792,0.330
2014/09/26 08:49:13,2.56,37.82225,-122.29214,99.738,63.927,0.0,-93,2.019,1.292,0.464
2014/09/26 08:49:18,2.56,37.82341,-122.29147,100.394,62.985,0.0,-93,0.997,0.000,1.683
2014/09/26 08:49:23,2.56,37.82456,-122.29091,98.425,60.506,0.0,-83,0.321,0.250,0.693
2014/09/26 08:49:28,2.56,37.82580,-122.29069,106.299,64.353,0.0,-83,1.118,0.000,0.306
2014/09/26 08:49:33,2.56,37.82705,-122.29110,125.000,64.539,0.0,-83,0.508,0.500,1.782
2014/09/26 08:49:38,2.56,37.82807,-122.29204,121.391,63.954,0.0,-83,0.114,0.125,4.142
2014/09/26 08:49:43,2.56,37.82907,-122.29293,101.706,61.515,0.0,-83,0.545,0.000,0.922
2014/09/26 08:49:48,2.56,37.83026,-122.29331,81.365,62.574,0.0,-83,0.551,0.333,0.790
2014/09/26 08:49:53,2.56,37.83149,-122.29351,68.241,60.812,0.0,-63,0.641,1.000,3.343
2014/09/26 08:49:58,2.56,37.83271,-122.29385,44.291,63.923,0.0,-63,0.417,0.667,0.828
2014/09/26 08:50:03,2.56,37.83391,-122.29453,22.638,66.136,0.0,-63,1.596,1.042,1.402
2014/09/26 08:50:08,2.56,37.83512,-122.29522,12.795,65.821,0.0,-63,2.061,0.000,0.957
2014/09/26 08:50:13,2.56,37.83635,-122.29585,24.278,65.896,0.0,-63,1.878,1.250,1.729
2014/09/26 08:50:18,2.55,37.83759,-122.29639,39.698,64.791,0.0,-63,1.650,0.875,1.286
2014/09/26 08:50:23,2.19,37.83884,-122.29668,48.228,62.706,0.0,-71,0.000,1.042,1.169
2014/09/26 08:50:28,2.18,37.84011,-122.29691,41.667,64.557,0.0,-71,0.925,0.625,2.922
2014/09/26 08:50:33,2.76,37.84140,-122.29715,34.449,64.448,0.0,-71,1.478,0.875,0.758
2014/09/26 08:50:39,2.11,37.84267,-122.29742,32.152,64.338,0.0,-71,1.833,1.042,0.526
2014/09/26 08:50:44,2.41,37.84394,-122.29771,36.745,63.933,0.0,-71,1.847,1.250,0.861
2014/09/26 08:50:49,2.11,37.84524,-122.29799,42.979,65.942,0.0,-71,1.997,0.000,0.158
2014/09/26 08:50:54,2.11,37.84655,-122.29828,35.105,65.917,0.0,-85,1.761,0.625,0.228
2014/09/26 08:50:59,2.1,37.84785,-122.29859,38.386,64.909,0.0,-85,2.966,0.792,2.178
2014/09/26 08:51:04,2.14,37.84911,-122.29888,37.402,61.664,0.0,-85,0.731,0.667,0.277
2014/09/26 08:51:09,2.41,37.85040,-122.29918,36.089,65.486,0.0,-85,1.867,0.000,0.779
2014/09/26 08:51:14,2.41,37.85170,-122.29950,34.449,65.340,0.0,-85,0.342,0.375,0.910
2014/09/26 08:51:19,2.4,37.85298,-122.29984,28.871,63.900,0.0,-85,0.202,0.208,3.240
2014/09/26 08:51:24,2.4,37.85424,-122.30019,24.278,64.189,0.0,-85,0.266,0.000,0.578
2014/09/26 08:51:29,2.1,37.85548,-122.30053,22.966,62.077,0.0,-95,0.159,0.250,3.880
2014/09/26 08:51:34,2.1,37.85669,-122.30087,24.606,61.376,0.0,-95,0.450,0.000,3.573
2014/09/26 08:51:39,2.09,37.85784,-122.30118,23.622,55.984,0.0,-95,0.212,0.208,1.158
2014/09/26 08:51:44,2.09,37.85889,-122.30145,26.903,51.150,0.0,-95,0.819,0.458,0.270
2014/09/26 08:51:49,2.09,37.85989,-122.30172,27.559,51.910,0.0,-95,1.825,0.833,0.368
2014/09/26 08:51:54,2.09,37.86089,-122.30199,20.013,49.455,0.0,-95,1.238,0.625,0.922
2014/09/26 08:51:59,2.09,37.86180,-122.30224,16.404,44.425,0.0,-83,0.870,0.000,0.655
2014/09/26 08:52:04,2.09,37.86274,-122.30251,13.451,50.473,0.0,-83,0.892,0.625,1.397
2014/09/26 08:52:09,2.09,37.86373,-122.30278,20.997,49.923,0.0,-83,0.322,0.625,1.720
2014/09/26 08:52:14,2.09,37.86475,-122.30304,25.919,53.745,0.0,-83,1.453,0.875,0.585
2014/09/26 08:52:19,2.08,37.86586,-122.30336,29.856,57.788,0.0,-83,1.244,0.833,0.514
2014/09/26 08:52:24,2.08,37.86695,-122.30369,27.231,55.010,0.0,-83,1.152,0.833,0.670
2014/09/26 08:52:29,2.08,37.86806,-122.30402,26.903,57.839,0.0,-83,0.910,0.000,0.802
2014/09/26 08:52:34,2.08,37.86918,-122.30437,25.262,57.903,0.0,-83,1.575,0.833,0.570
2014/09/26 08:52:39,2.08,37.87060,-122.30481,16.404,62.759,0.0,-83,2.339,1.042,0.262
2014/09/26 08:52:44,2.08,37.87181,-122.30519,13.451,61.917,0.0,-83,2.572,1.292,0.302
2014/09/26 08:52:49,2.08,37.87305,-122.30557,10.827,63.999,0.0,-83,2.594,0.833,0.224
2014/09/26 08:52:54,2.08,37.87428,-122.30595,10.499,62.244,0.0,-83,3.153,0.875,0.175
2014/09/26 08:52:59,2.07,37.87547,-122.30632,9.514,59.401,0.0,-75,2.500,0.625,0.469
2014/09/26 08:53:04,2.07,37.87659,-122.30668,19.029,56.568,0.0,-75,2.105,0.000,0.382
2014/09/26 08:53:09,2.07,37.87768,-122.30701,27.559,55.021,0.0,-75,2.231,0.792,1.574
2014/09/26 08:53:14,2.07,37.87875,-122.30730,30.840,54.185,0.0,-75,0.908,0.625,0.000
2014/09/26 08:53:19,2.07,37.87983,-122.30754,21.654,54.796,0.0,-75,0.841,0.000,7.139
2014/09/26 08:53:24,2.07,37.88091,-122.30778,20.341,54.575,0.0,-75,1.578,0.417,0.724
2014/09/26 08:53:29,2.03,37.88201,-122.30803,24.278,57.561,0.0,-59,1.816,1.042,0.751
2014/09/26 08:53:34,2.72,37.88320,-122.30831,28.215,61.077,0.0,-59,1.170,1.292,1.879
2014/09/26 08:53:39,2.72,37.88444,-122.30858,26.247,63.693,0.0,-59,1.717,0.833,1.582
2014/09/26 08:53:44,2.03,37.88569,-122.30875,48.228,61.157,0.0,-59,2.058,1.042,1.454
2014/09/26 08:53:49,2.03,37.88689,-122.30884,60.367,59.163,0.0,-59,0.000,0.000,0.425
2014/09/26 08:53:54,2.03,37.88804,-122.30865,64.633,56.513,0.0,-59,1.055,1.167,3.282
2014/09/26 08:53:59,2.03,37.88916,-122.30834,49.213,57.406,0.0,-59,0.277,0.333,1.746
2014/09/26 08:54:04,1.91,37.89031,-122.30814,45.604,58.941,0.0,-87,0.795,0.833,0.708
2014/09/26 08:54:09,2.02,37.89153,-122.30864,83.333,59.831,0.0,-87,1.767,1.208,0.898
2014/09/26 08:54:14,2.02,37.89274,-122.30894,79.396,61.970,0.0,-87,2.361,1.167,0.455
2014/09/26 08:54:19,2.02,37.89396,-122.30938,59.711,64.290,0.0,-87,2.558,0.000,0.570
2014/09/26 08:54:24,2.02,37.89517,-122.31003,50.853,65.267,0.0,-87,1.011,0.625,0.229
2014/09/26 08:54:29,2.02,37.89628,-122.31085,44.948,63.269,0.0,-87,3.105,0.875,0.224
2014/09/26 08:54:35,2.08,37.89731,-122.31169,47.900,60.282,0.0,-53,3.264,0.833,0.307
2014/09/26 08:54:40,2.02,37.89831,-122.31250,57.415,60.244,0.0,-53,2.825,0.000,0.385
2014/09/26 08:54:45,2.02,37.89934,-122.31333,62.992,61.480,0.0,-53,2.064,0.875,0.511
2014/09/26 08:54:50,2.02,37.90035,-122.31418,70.538,60.841,0.0,-53,0.750,0.292,0.940
2014/09/26 08:54:55,2.02,37.90138,-122.31501,61.680,60.892,0.0,-53,1.178,1.167,1.661
2014/09/26 08:55:00,2.01,37.90241,-122.31586,63.648,62.662,0.0,-53,1.936,0.917,1.730
2014/09/26 08:55:05,2.01,37.90345,-122.31672,70.866,60.234,0.0,-53,0.628,1.000,2.151
2014/09/26 08:55:10,2.01,37.90446,-122.31755,73.491,59.898,0.0,-53,1.469,1.083,1.594
2014/09/26 08:55:15,2.01,37.90548,-122.31839,77.428,61.310,0.0,-53,1.503,0.000,3.386
2014/09/26 08:55:20,2.08,37.90653,-122.31926,77.428,62.621,0.0,-53,0.502,0.958,0.478
2014/09/26 08:55:25,2.07,37.90758,-122.32013,79.396,63.220,0.0,-53,0.421,0.750,0.790
2014/09/26 08:55:30,2.07,37.90864,-122.32100,84.318,63.192,0.0,-53,0.663,0.000,0.962
2014/09/26 08:55:35,2.01,37.90970,-122.32188,82.677,62.663,0.0,-73,0.000,0.667,3.737
2014/09/26 08:55:40,2.07,37.91076,-122.32275,80.709,63.062,0.0,-73,0.000,1.000,1.291
2014/09/26 08:55:45,2.01,37.91184,-122.32358,66.601,61.143,0.0,-73,0.000,1.333,1.131
2014/09/26 08:55:50,2.02,37.91288,-122.32442,65.617,61.815,0.0,-73,0.000,1.083,1.455
2014/09/26 08:55:55,2.0,37.91392,-122.32530,62.336,62.048,0.0,-73,0.000,0.000,0.601
2014/09/26 08:56:00,2.0,37.91491,-122.32620,62.336,59.626,0.0,-73,0.000,1.125,1.202
2014/09/26 08:56:05,2.0,37.91586,-122.32714,58.399,59.425,0.0,-73,0.006,1.292,3.563
2014/09/26 08:56:10,2.0,37.91679,-122.32814,54.790,60.494,0.0,-75,0.503,0.667,1.824
2014/09/26 08:56:15,2.0,37.91767,-122.32919,54.134,59.588,0.0,-75,0.697,0.708,2.111
2014/09/26 08:56:20,2.0,37.91850,-122.33027,51.509,58.830,0.0,-75,0.861,0.000,0.000
2014/09/26 08:56:25,2.0,37.91929,-122.33138,41.667,59.660,0.0,-75,0.083,0.708,4.229
2014/09/26 08:56:30,2.02,37.92005,-122.33256,37.073,59.751,0.0,-75,0.423,0.333,0.823
2014/09/26 08:56:35,1.99,37.92067,-122.33388,35.105,60.838,0.0,-75,0.333,0.000,1.310
