Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/08/28 13:26:18,2.49,38.57525,-122.57998,378.937,0.383,0.0,-87,0.272,0.000,2.580
2014/08/28 13:26:23,2.49,38.57525,-122.57997,379.593,0.013,0.0,-87,0.164,0.125,3.060
2014/08/28 13:26:28,2.49,38.57523,-122.57996,379.921,3.423,0.0,-87,0.203,0.000,3.712
2014/08/28 13:26:33,2.49,38.57521,-122.57996,379.593,0.022,0.0,-87,0.331,0.083,1.147
2014/08/28 13:26:38,2.49,38.57521,-122.57996,378.609,0.021,0.0,-87,0.530,0.417,0.898
2014/08/28 13:26:43,2.49,38.57520,-122.57995,376.969,2.252,0.0,-87,0.345,0.417,1.117
2014/08/28 13:26:48,2.49,38.57500,-122.57966,376.312,27.563,0.0,-83,0.385,0.708,0.839
2014/08/28 13:26:53,2.49,38.57472,-122.57886,374.672,38.191,0.0,-83,0.307,1.167,0.496
2014/08/28 13:26:58,2.49,38.57442,-122.57792,372.703,40.630,0.0,-83,0.414,0.833,0.820
2014/08/28 13:27:03,2.5,38.57426,-122.57684,373.360,44.374,0.0,-83,0.400,1.083,0.693
2014/08/28 13:27:08,2.5,38.57406,-122.57569,374.672,47.077,0.0,-83,0.000,0.000,2.181
2014/08/28 13:27:14,2.5,38.57383,-122.57448,379.593,49.292,0.0,-83,0.339,0.500,1.736
2014/08/28 13:27:19,3.44,38.57350,-122.57329,377.625,49.655,0.0,-83,0.408,0.500,1.261
2014/08/28 13:27:24,3.43,38.57297,-122.57220,376.640,51.168,0.0,-79,0.362,0.833,2.038
2014/08/28 13:27:29,3.43,38.57232,-122.57113,377.297,54.253,0.0,-79,0.000,0.917,2.661
2014/08/28 13:27:34,2.5,38.57162,-122.57000,373.688,56.410,0.0,-79,0.440,1.375,1.568
2014/08/28 13:27:39,2.5,38.57100,-122.56880,370.735,56.002,0.0,-79,0.296,0.000,0.549
2014/08/28 13:27:44,3.42,38.57039,-122.56764,371.719,52.925,0.0,-79,0.246,0.750,1.560
2014/08/28 13:27:49,3.42,38.56957,-122.56673,374.016,54.843,0.0,-79,0.215,0.000,1.220
2014/08/28 13:27:54,3.41,38.56856,-122.56609,376.969,56.731,0.0,-67,0.180,0.750,1.802
2014/08/28 13:27:59,3.41,38.56753,-122.56538,373.688,56.999,0.0,-67,0.154,0.000,2.336
2014/08/28 13:28:04,2.5,38.56678,-122.56431,373.360,56.113,0.0,-67,0.144,0.333,2.010
2014/08/28 13:28:09,3.4,38.56632,-122.56300,373.031,57.233,0.0,-67,0.157,0.375,1.988
2014/08/28 13:28:14,2.5,38.56591,-122.56162,371.063,56.944,0.0,-67,0.130,0.000,2.769
2014/08/28 13:28:19,2.51,38.56548,-122.56025,366.798,58.562,0.0,-67,0.185,0.667,1.010
2014/08/28 13:28:24,2.51,38.56513,-122.55882,359.908,58.746,0.0,-81,0.196,1.042,1.422
2014/08/28 13:28:29,2.51,38.56496,-122.55729,354.003,61.212,0.0,-81,0.144,0.000,1.201
2014/08/28 13:28:34,2.51,38.56482,-122.55572,350.394,61.601,0.0,-81,0.089,0.000,2.161
2014/08/28 13:28:39,2.51,38.56458,-122.55416,349.081,62.298,0.0,-81,0.127,0.708,2.102
2014/08/28 13:28:44,2.51,38.56429,-122.55260,346.129,62.968,0.0,-81,0.108,0.333,3.057
2014/08/28 13:28:49,2.51,38.56400,-122.55102,346.457,63.061,0.0,-81,0.000,0.333,2.149
2014/08/28 13:28:54,2.03,38.56371,-122.54949,348.753,59.277,0.0,-87,0.122,0.375,0.000
2014/08/28 13:28:59,2.03,38.56344,-122.54807,351.706,55.001,0.0,-87,0.111,0.000,3.290
2014/08/28 13:29:04,2.03,38.56320,-122.54674,353.675,52.194,0.0,-87,0.116,0.333,2.734
2014/08/28 13:29:09,2.85,38.56296,-122.54546,350.394,51.312,0.0,-87,0.157,0.000,3.861
2014/08/28 13:29:14,2.85,38.56272,-122.54417,343.504,52.667,0.0,-87,0.069,0.000,0.000
2014/08/28 13:29:19,2.03,38.56247,-122.54284,337.927,53.709,0.0,-87,0.044,0.000,8.976
2014/08/28 13:29:24,2.85,38.56221,-122.54149,337.270,54.145,0.0,-87,0.064,0.000,0.000
2014/08/28 13:29:29,2.03,38.56190,-122.54018,337.927,53.626,0.0,-67,0.028,0.000,0.000
2014/08/28 13:29:34,2.03,38.56144,-122.53897,340.879,52.404,0.0,-67,0.050,0.000,0.000
2014/08/28 13:29:39,2.03,38.56083,-122.53786,346.457,53.803,0.0,-67,0.083,0.000,0.000
2014/08/28 13:29:44,2.03,38.56016,-122.53686,354.003,49.184,0.0,-67,0.109,0.000,5.011
2014/08/28 13:29:49,2.03,38.55951,-122.53592,355.643,48.204,0.0,-67,0.000,0.000,3.377
2014/08/28 13:29:54,2.04,38.55887,-122.53500,348.097,45.534,0.0,-67,0.000,0.000,2.410
2014/08/28 13:29:59,2.04,38.55832,-122.53418,341.864,39.674,0.0,-75,0.000,0.083,0.366
2014/08/28 13:30:04,2.04,38.55781,-122.53338,338.255,40.316,0.0,-75,0.003,0.000,0.502
2014/08/28 13:30:09,2.04,38.55740,-122.53253,334.646,38.827,0.0,-75,0.113,1.000,1.015
2014/08/28 13:30:14,2.52,38.55703,-122.53166,334.646,39.938,0.0,-75,0.157,0.333,1.768
2014/08/28 13:30:19,2.04,38.55657,-122.53075,327.100,44.791,0.0,-75,0.199,0.333,0.822
2014/08/28 13:30:24,2.04,38.55594,-122.52983,327.100,49.973,0.0,-75,0.093,0.417,0.448
2014/08/28 13:30:29,2.52,38.55521,-122.52887,326.115,53.091,0.0,-71,0.116,0.000,1.129
2014/08/28 13:30:34,3.32,38.55451,-122.52785,331.037,51.620,0.0,-71,0.122,0.875,0.757
2014/08/28 13:30:39,2.52,38.55393,-122.52677,332.021,50.871,0.0,-71,0.131,0.000,1.622
2014/08/28 13:30:44,2.04,38.55346,-122.52564,342.848,49.966,0.0,-71,0.000,0.250,2.878
2014/08/28 13:30:49,2.04,38.55329,-122.52438,355.971,50.421,0.0,-71,0.000,0.125,3.250
2014/08/28 13:30:54,2.04,38.55325,-122.52307,360.892,51.531,0.0,-71,0.000,0.792,0.409
