Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/10/01 14:41:04,2.86,38.50367,-122.46793,292.979,0.021,0.0,-89,0.123,0.042,0.493
2014/10/01 14:41:09,2.86,38.50368,-122.46793,293.307,0.854,0.0,-89,0.022,0.000,0.432
2014/10/01 14:41:14,2.86,38.50370,-122.46791,291.995,0.901,0.0,-89,0.050,0.083,0.474
2014/10/01 14:41:19,2.86,38.50371,-122.46790,287.730,0.526,0.0,-89,0.083,0.042,0.426
2014/10/01 14:41:24,2.86,38.50371,-122.46782,287.402,7.524,0.0,-89,0.075,0.000,0.429
2014/10/01 14:41:29,2.85,38.50360,-122.46759,286.417,9.542,0.0,-89,0.149,0.042,0.441
2014/10/01 14:41:34,2.85,38.50347,-122.46735,285.433,10.201,0.0,-87,0.083,0.000,0.000
2014/10/01 14:41:39,2.85,38.50343,-122.46728,281.824,0.084,0.0,-87,0.080,0.042,0.000
2014/10/01 14:41:44,2.85,38.50343,-122.46728,278.215,0.007,0.0,-87,0.111,0.000,0.462
2014/10/01 14:41:49,2.85,38.50342,-122.46728,274.934,0.029,0.0,-87,0.083,0.042,0.430
2014/10/01 14:41:54,2.85,38.50342,-122.46728,272.310,0.016,0.0,-87,0.080,0.042,0.469
2014/10/01 14:41:59,1.69,38.50342,-122.46728,269.029,0.008,0.0,-87,0.050,0.000,0.437
2014/10/01 14:42:04,1.69,38.50342,-122.46727,264.764,0.001,0.0,-91,0.086,0.000,0.434
2014/10/01 14:42:09,1.69,38.50341,-122.46727,261.155,1.292,0.0,-91,0.130,0.042,0.439
2014/10/01 14:42:14,1.69,38.50335,-122.46715,262.467,9.328,0.0,-91,0.000,0.000,0.484
2014/10/01 14:42:19,1.7,38.50318,-122.46687,262.139,17.271,0.0,-91,0.113,0.042,0.438
2014/10/01 14:42:24,1.7,38.50292,-122.46644,260.171,23.379,0.0,-91,0.055,0.042,0.000
2014/10/01 14:42:29,1.7,38.50262,-122.46593,260.499,25.967,0.0,-91,0.110,0.000,0.000
2014/10/01 14:42:34,1.78,38.50221,-122.46544,255.577,29.441,0.0,-91,0.109,0.042,0.000
2014/10/01 14:42:39,1.78,38.50175,-122.46494,254.593,30.424,0.0,-87,0.058,0.042,0.406
2014/10/01 14:42:44,1.78,38.50131,-122.46446,252.625,27.426,0.0,-87,0.134,0.042,0.000
2014/10/01 14:42:49,1.76,38.50093,-122.46400,253.937,26.428,0.0,-87,0.080,0.042,0.000
2014/10/01 14:42:54,1.7,38.50053,-122.46355,251.312,27.152,0.0,-87,0.108,0.000,0.000
2014/10/01 14:42:59,1.78,38.50010,-122.46305,246.391,30.009,0.0,-87,0.083,0.042,0.420
2014/10/01 14:43:04,1.78,38.49963,-122.46252,244.094,31.397,0.0,-87,0.000,0.000,0.000
2014/10/01 14:43:09,1.7,38.49915,-122.46197,242.126,31.870,0.0,-75,0.000,0.083,0.000
2014/10/01 14:43:14,1.7,38.49867,-122.46141,240.486,31.789,0.0,-75,0.000,0.000,0.493
2014/10/01 14:43:19,1.76,38.49819,-122.46087,240.486,31.105,0.0,-75,0.006,0.083,0.425
2014/10/01 14:43:24,1.7,38.49773,-122.46033,240.157,31.373,0.0,-75,0.144,0.042,0.414
2014/10/01 14:43:29,1.71,38.49725,-122.45978,236.220,32.441,0.0,-75,0.064,0.042,0.472
2014/10/01 14:43:34,1.8,38.49675,-122.45922,232.940,33.448,0.0,-75,0.080,0.000,0.591
2014/10/01 14:43:39,1.71,38.49624,-122.45863,232.940,34.357,0.0,-85,0.091,0.000,0.000
2014/10/01 14:43:44,1.71,38.49571,-122.45802,233.596,36.779,0.0,-85,0.000,0.000,0.000
2014/10/01 14:43:49,1.71,38.49514,-122.45737,233.268,39.125,0.0,-85,0.000,0.000,0.546
2014/10/01 14:43:54,1.71,38.49444,-122.45654,232.283,39.861,0.0,-85,0.000,0.000,0.472
2014/10/01 14:43:59,1.71,38.49384,-122.45589,229.659,38.378,0.0,-85,0.006,0.000,0.462
2014/10/01 14:44:04,1.71,38.49331,-122.45527,231.299,34.892,0.0,-85,0.086,0.042,0.435
2014/10/01 14:44:09,1.71,38.49278,-122.45464,230.971,37.144,0.0,-69,0.088,0.000,0.000
2014/10/01 14:44:14,1.71,38.49223,-122.45396,231.955,38.562,0.0,-69,0.061,0.000,0.000
2014/10/01 14:44:19,1.71,38.49164,-122.45328,229.659,39.322,0.0,-69,0.000,0.000,0.000
2014/10/01 14:44:24,1.71,38.49105,-122.45261,226.050,39.235,0.0,-69,0.122,0.000,0.529
2014/10/01 14:44:29,1.71,38.49045,-122.45194,222.113,39.679,0.0,-69,0.125,0.000,1.183
2014/10/01 14:44:34,1.71,38.48984,-122.45124,219.160,41.578,0.0,-69,0.075,0.000,0.780
2014/10/01 14:44:39,1.71,38.48926,-122.45056,216.535,37.819,0.0,-69,0.039,0.000,0.497
2014/10/01 14:44:44,1.72,38.48869,-122.44989,218.504,36.049,0.0,-75,0.000,0.000,0.521
2014/10/01 14:44:49,1.72,38.48816,-122.44927,215.551,35.813,0.0,-75,0.000,0.000,0.000
2014/10/01 14:44:54,1.72,38.48763,-122.44863,213.583,36.988,0.0,-75,0.000,0.000,8.325
2014/10/01 14:44:59,1.72,38.48707,-122.44795,213.583,39.522,0.0,-75,0.000,0.000,0.515
2014/10/01 14:45:04,1.72,38.48648,-122.44724,209.974,40.742,0.0,-75,0.000,0.000,0.514
2014/10/01 14:45:10,1.72,38.48587,-122.44652,206.693,41.421,0.0,-75,0.000,0.000,0.794
2014/10/01 14:45:15,1.72,38.48526,-122.44581,202.756,41.444,0.0,-75,0.000,0.000,0.730
2014/10/01 14:45:20,1.72,38.48466,-122.44508,201.115,41.367,0.0,-75,0.000,0.042,0.425
2014/10/01 14:45:25,1.67,38.48406,-122.44435,198.819,41.111,0.0,-75,0.000,0.000,0.442
2014/10/01 14:45:30,1.67,38.48346,-122.44364,196.194,40.276,0.0,-75,0.000,0.000,0.450
2014/10/01 14:45:35,1.75,38.48292,-122.44298,203.740,34.487,0.0,-75,0.006,0.000,0.474
2014/10/01 14:45:40,1.68,38.48240,-122.44239,204.068,33.616,0.0,-75,0.000,0.042,5.058
2014/10/01 14:45:45,1.68,38.48189,-122.44175,202.428,33.870,0.0,-77,0.000,0.000,0.462
2014/10/01 14:45:50,1.68,38.48133,-122.44109,202.100,38.855,0.0,-77,0.000,0.000,0.434
2014/10/01 14:45:55,1.68,38.48073,-122.44038,197.178,41.520,0.0,-77,0.000,0.042,0.459
