Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/08/20 15:00:55,7.5,37.79576,-122.26748,-9.843,3.420,0.0,-67,2.519,2.208,0.000
2014/08/20 15:01:00,7.5,37.79579,-122.26759,-9.186,2.811,0.0,-67,2.725,0.000,0.000
2014/08/20 15:01:05,7.49,37.79570,-122.26766,5.249,6.794,0.0,-67,1.245,0.833,0.222
2014/08/20 15:01:10,7.49,37.79544,-122.26775,4.593,10.219,0.0,-61,1.002,2.167,0.850
2014/08/20 15:01:15,7.49,37.79526,-122.26778,-14.764,8.324,0.0,-61,0.964,4.167,1.329
2014/08/20 15:01:20,7.48,37.79517,-122.26776,-26.247,4.216,0.0,-61,0.750,0.000,1.169
2014/08/20 15:01:25,7.48,37.79524,-122.26752,102.362,6.927,0.0,-61,1.480,3.250,0.265
2014/08/20 15:01:30,7.47,37.79500,-122.26679,169.291,24.768,0.0,-61,1.714,1.958,0.623
2014/08/20 15:01:35,2.76,37.79493,-122.26616,229.003,5.736,0.0,-61,2.030,0.000,0.218
2014/08/20 15:01:40,6.62,37.79512,-122.26580,274.606,12.550,0.0,-57,2.906,1.917,0.280
2014/08/20 15:01:45,6.62,37.79557,-122.26580,177.493,17.763,0.0,-57,2.233,0.708,0.237
2014/08/20 15:01:50,9.29,37.79591,-122.26567,161.089,17.118,0.0,-57,3.086,0.625,0.289
2014/08/20 15:01:55,6.61,37.79601,-122.26517,337.927,7.095,0.0,-57,3.094,0.000,0.229
2014/08/20 15:02:00,6.61,37.79602,-122.26513,348.425,4.273,0.0,-57,2.747,0.667,0.204
2014/08/20 15:02:05,2.43,37.79609,-122.26595,37.073,0.014,0.0,-57,2.681,0.000,0.325
2014/08/20 15:02:10,2.43,37.79612,-122.26596,25.919,4.384,0.0,-57,2.739,0.625,0.225
2014/08/20 15:02:15,2.43,37.79633,-122.26587,22.966,15.136,0.0,-57,2.828,0.000,0.362
2014/08/20 15:02:20,2.43,37.79664,-122.26569,20.013,18.202,0.0,-57,2.650,1.333,0.237
2014/08/20 15:02:25,2.44,37.79692,-122.26560,23.622,11.452,0.0,-57,2.628,0.000,0.194
2014/08/20 15:02:30,3.96,37.79704,-122.26591,24.278,14.953,0.0,-57,2.542,1.292,1.652
2014/08/20 15:02:35,3.97,37.79718,-122.26627,30.512,17.290,0.0,-57,1.417,0.000,0.428
2014/08/20 15:02:40,2.44,37.79728,-122.26653,29.199,2.223,0.0,-57,2.158,1.250,0.869
2014/08/20 15:02:45,2.44,37.79728,-122.26653,30.512,0.014,0.0,-67,1.992,2.000,0.325
2014/08/20 15:02:50,2.45,37.79728,-122.26653,27.559,0.248,0.0,-67,2.297,0.000,0.433
2014/08/20 15:02:55,3.59,37.79728,-122.26654,29.856,0.138,0.0,-67,2.553,1.292,0.247
2014/08/20 15:03:00,3.59,37.79728,-122.26654,29.199,0.033,0.0,-67,2.784,0.000,0.234
2014/08/20 15:03:05,3.59,37.79728,-122.26654,30.840,0.053,0.0,-67,2.806,0.625,0.297
2014/08/20 15:03:10,2.23,37.79728,-122.26655,31.496,1.025,0.0,-67,2.497,0.667,0.268
2014/08/20 15:03:15,2.23,37.79730,-122.26660,31.168,3.170,0.0,-69,2.600,0.625,0.387
